primary_id,person_id,person_name,born_year,died_year,gender
A014699:1,A014699,惟照,1084,1128,男
A014699:2,A014699,闡提惟照,1084,1128,男
A014699:3,A014699,寶峯惟照,1084,1128,男
A014700:1,A014700,子宜,1084,1140,男
A014701:1,A014701,邢顒,,223,男
A014701:2,A014701,邢子昂,,223,男
A014701:3,A014701,邢孝廉,,223,男
A014703:1,A014703,善浦,1085,1150,男
A014704:1,A014704,明辯,1085,1157,男
A014704:2,A014704,正堂明辯,1085,1157,男
A014705:1,A014705,道詢,1086,1142,男
A014705:2,A014705,定光道詢,1086,1142,男
A014706:1,A014706,古清,,,男
A014707:1,A014707,法堂徹,,,男
A014708:1,A014708,永道,1086,1147,男
A014708:2,A014708,寶覺永道,1086,1147,男
A014708:3,A014708,寶覺,1086,1147,男
A014708:4,A014708,寶覺道,1086,1147,男
A014708:5,A014708,寶覺大師,1086,1147,男
A014708:6,A014708,法道,1086,1147,男
A014708:7,A014708,圓通法濟大師,1086,1147,男
A014709:1,A014709,智和,1086,1163,男
A014710:1,A014710,朗公,,,男
A014711:1,A014711,妙相,,,女
A014711:2,A014711,珮華,,,女
A014712:1,A014712,玄照,1087,1106,男
A014713:1,A014713,張茂,,,男
A014714:1,A014714,皇甫達,,,男
A014715:1,A014715,文海,1088,1152,男
A014716:1,A014716,智連,1089,1164,男
A014716:2,A014716,文秀,1089,1164,男
A014716:3,A014716,覺雲,1089,1164,男
A014716:4,A014716,覺雲智連,1089,1164,男
A014716:5,A014716,文秀智連,1089,1164,男
A014716:6,A014716,延慶智連,1089,1164,男
A014716:7,A014716,覺雲連,1089,1164,男
A014717:1,A014717,達本元,,,男
A014717:2,A014717,龍光達本元,,,男
A014718:1,A014718,有明,1089,1168,男
A014718:2,A014718,有朋,1089,1168,男
A014718:3,A014718,牧菴有明,1089,1168,男
A014718:4,A014718,牧菴,1089,1168,男
A014718:5,A014718,朋,1089,1168,男
A014719:1,A014719,良湑,,,男
A014720:1,A014720,辯隆,,,男
A014720:2,A014720,辨隆,,,男
A014720:3,A014720,支提辯隆,,,男
A014720:4,A014720,支提辨隆,,,男
A014720:5,A014720,建隆,,,男
A014721:1,A014721,智通景深,1090,1152,男
A014721:2,A014721,景深,1090,1152,男
A014721:3,A014721,大死景深,1090,1152,男
A014722:1,A014722,敬文,,,男
A014723:1,A014723,光韶,,,男
A014724:1,A014724,維蠲,,,男
A014725:1,A014725,蓮萍,,,男
A014725:2,A014725,釋蓮萍,,,男
A014726:1,A014726,通鑒能,1091,1176,男
A014727:1,A014727,史大成,1621,1682,男
A014727:2,A014727,及超,1621,1682,男
A014727:3,A014727,立庵,1621,1682,男
A014728:1,A014728,聞聰,,,男
A014728:2,A014728,元敏,,,男
A014728:3,A014728,錢唐聞聰,,,男
A014729:1,A014729,智宗,930,1018,男
A014729:2,A014729,圓空國師,930,1018,男
A014729:3,A014729,圓空智宗,930,1018,男
A014730:1,A014730,海宏,,,男
A014730:2,A014730,自明,,,男
A014731:1,A014731,了一,1092,1155,男
A014731:2,A014731,炤堂了一,1092,1155,男
A014731:3,A014731,炤堂,1092,1155,男
A014731:4,A014731,照堂了一,1092,1155,男
A014732:1,A014732,金聲,1589,1645,男
A014732:2,A014732,子駿,1589,1645,男
A014732:3,A014732,正希,1589,1645,男
A014732:4,A014732,赤壁,1589,1645,男
A014733:1,A014733,金鋐,,,男
A014733:2,A014733,治公,,,男
A014733:3,A014733,赤庵,,,男
A014735:1,A014735,文演,1092,1156,男
A014735:2,A014735,福嚴文演,1092,1156,男
A014735:3,A014735,福嚴演,1092,1156,男
A014736:1,A014736,錢啟忠,,,男
A014736:2,A014736,沃心,,,男
A014737:1,A014737,崇遠,,,男
A014738:1,A014738,靖素,1094,1165,男
A014738:2,A014738,德山靖素,1094,1165,男
A014739:1,A014739,紹祖,1094,1168,男
A014740:1,A014740,彙征,,,男
A014740:2,A014740,佛氏彚征,,,男
A014740:3,A014740,光文大師,,,男
A014741:1,A014741,觀,,,男
A014742:1,A014742,通雲,1594,1663,男
A014742:2,A014742,石奇,1594,1663,男
A014742:3,A014742,石奇雲,1594,1663,男
A014742:4,A014742,雪竇石奇,1594,1663,男
A014742:5,A014742,石奇通雲,1594,1663,男
A014743:1,A014743,宗璉,1097,1160,男
A014743:2,A014743,玉泉宗璉,1097,1160,男
A014743:3,A014743,窮谷宗璉,1097,1160,男
A014743:4,A014743,玉泉璉,1097,1160,男
A014744:1,A014744,清恆,,,男
A014744:2,A014744,借庵,,,男
A014744:3,A014744,巨超,,,男
A014744:4,A014744,巨超清恒,,,男
A014744:5,A014744,借庵清恒,,,男
A014745:1,A014745,行通,1097,1165,男
A014746:1,A014746,王豫,1768,1826,男
A014746:2,A014746,應和,1768,1826,男
A014746:3,A014746,柳村,1768,1826,男
A014746:4,A014746,翠洲農,1768,1826,男
A014746:5,A014746,小輞川主人,1768,1826,男
A014747:1,A014747,明感,,,女
A014749:1,A014749,悟春,,,男
A014749:2,A014749,流長,,,男
A014749:3,A014749,流長悟春,,,男
A014750:1,A014750,法律,1099,1166,男
A014751:1,A014751,慧新,1100,1147,男
A014752:1,A014752,了禪,,,男
A014752:2,A014752,月輝了禪,,,男
A014752:3,A014752,月輝,,,男
A014752:4,A014752,了禪月輝,,,男
A014753:1,A014753,敬休,,,男
A014754:1,A014754,慶顯,,,男
A014754:2,A014754,明悟慶顯,,,男
A014754:3,A014754,大洪慶顯,,,男
A014754:4,A014754,覺照慧空佛智明悟大師,,,男
A014756:1,A014756,慧凝,,,男
A014757:1,A014757,哞哈囉悉利,1103,1165,男
A014758:1,A014758,了明,,1165,男
A014758:2,A014758,徑山了明,,1165,男
A014758:3,A014758,大禪明,,1165,男
A014758:4,A014758,大禪了明,,1165,男
A014758:5,A014758,大禪,,1165,男
A014758:6,A014758,明大禪,,1165,男
A014758:7,A014758,大禪佛,,1165,男
A014759:1,A014759,全舉,,,男
A014759:2,A014759,法華全舉,,,男
A014759:3,A014759,法華舉,,,男
A014759:4,A014759,舉道者,,,男
A014759:5,A014759,全舉,,,男
A014760:1,A014760,孝協,,1166,男
A014761:1,A014761,文爾,1103,1166,男
A014761:2,A014761,慶雲文爾,1103,1166,男
A014761:3,A014761,報恩文爾,1103,1166,男
A014762:1,A014762,宗昱,,,男
A014762:2,A014762,國清宗昱,,,男
A014763:1,A014763,五雲悟,,1168,男
A014763:2,A014763,悟者,,1168,男
A014764:1,A014764,慶溫,,1168,男
A014765:1,A014765,瑞先,,,男
A014765:2,A014765,勝光瑞先法師,,,男
A014766:1,A014766,惟訥,1103,1173,男
A014766:2,A014766,太平惟訥,1103,1173,男
A014767:1,A014767,吳泰伯,,,男
A014767:2,A014767,吳太伯,,,男
A014768:1,A014768,慧湛,,,女
A014769:1,A014769,何山然,,,男
A014770:1,A014770,仁顯,,,男
A014771:1,A014771,海淨,1103,1192,男
A014771:2,A014771,海淨智性,1103,1192,男
A014771:3,A014771,智性,1103,1192,男
A014772:1,A014772,琛,1104,1173,男
A014773:1,A014773,圓性,1104,1175,男
A014773:2,A014773,廣慧通理,1104,1175,男
A014773:3,A014773,廣慧,1104,1175,男
A014774:1,A014774,文悟,,1134,男
A014775:1,A014775,知玲,,1177,男
A014776:1,A014776,福潮,1105,1141,男
A014777:1,A014777,慧空,1106,1174,男
A014777:2,A014777,中庵慧空,1106,1174,男
A014778:1,A014778,皋陶,,,男
A014778:2,A014778,咎陶,,,男
A014778:3,A014778,咎繇,,,男
A014778:4,A014778,大業,,,男
A014778:5,A014778,皐陶,,,男
A014779:1,A014779,明伯連,,,男
A014780:1,A014780,閔損,-535,-486,男
A014780:2,A014780,閔子騫,-535,-486,男
A014780:3,A014780,閔子,-535,-486,男
A014781:1,A014781,曇備,324,396,女
A014782:1,A014782,丹朱,,,男
A014783:1,A014783,中仁,,1179,男
A014783:2,A014783,守仁,,1179,男
A014783:3,A014783,㑃堂中仁,,1179,男
A014783:4,A014783,靈峰中仁,,1179,男
A014783:5,A014783,雁山中仁,,1179,男
A014783:6,A014783,拗堂中仁,,1179,男
A014783:7,A014783,中竺中仁,,1179,男
A014784:1,A014784,管叔,,-1112,男
A014784:2,A014784,管叔鮮,,-1112,男
A014784:3,A014784,關叔,,-1112,男
A014784:4,A014784,姬鮮,,-1112,男
A014785:1,A014785,淨果,,,男
A014786:1,A014786,政言,,1185,男
A014787:1,A014787,蔡叔,,,男
A014787:2,A014787,蔡叔度,,,男
A014787:3,A014787,姬度,,,男
A014788:1,A014788,成聰,,,男
A014789:1,A014789,蓮根,,,男
A014790:1,A014790,齊己,,1186,男
A014790:2,A014790,全庵齊己,,1186,男
A014791:1,A014791,唯禋,,1176,男
A014791:2,A014791,信菴唯禋,,1176,男
A014791:3,A014791,青原唯禋,,1176,男
A014791:4,A014791,信庵唯禋,,1176,男
A014792:1,A014792,竹禪,1824,1900,男
A014792:2,A014792,熹公,1824,1900,男
A014793:1,A014793,周國興,,,男
A014794:1,A014794,何法倪,339,404,女
A014794:2,A014794,穆皇后,339,404,女
A014794:3,A014794,章皇后,339,404,女
A014795:1,A014795,周積餘,,,男
A014796:1,A014796,師體,1108,1179,男
A014796:2,A014796,焦山師體,1108,1179,男
A014796:3,A014796,或庵體,1108,1179,男
A014796:4,A014796,或菴師體,1108,1179,男
A014796:5,A014796,焦山體,1108,1179,男
A014797:1,A014797,本然,,,男
A014798:1,A014798,源通,,,男
A014799:1,A014799,癡禪元妙,1111,1164,男
A014799:2,A014799,元妙,1111,1164,男
A014799:3,A014799,癡禪妙,1111,1164,男
A014799:4,A014799,中竺妙,1111,1164,男
A014799:5,A014799,癡禪玄妙,1111,1164,男
A014800:1,A014800,悟開,,,男
A014801:1,A014801,曇羅,,,男
A014802:1,A014802,隆藕,1828,1910,男
A014802:2,A014802,幻人,1828,1910,男
A014802:3,A014802,獻純,1828,1910,男
A014802:4,A014802,獻純隆藕,1828,1910,男
A014802:5,A014802,獻純幻人,1828,1910,男
A014803:1,A014803,智崇,1111,1178,男
A014804:1,A014804,安元,,,男
A014805:1,A014805,惠賢,,,男
A014805:2,A014805,宣秘大師,,,男
A014806:1,A014806,靈巖寶,1114,1173,男
A014807:1,A014807,張彥安,,,男
A014808:1,A014808,芥航,1834,1889,男
A014808:2,A014808,大須,1834,1889,男
A014808:3,A014808,芥航大須,1834,1889,男
A014808:4,A014808,芥舟,1834,1889,男
A014808:5,A014808,六不頭陀,1834,1889,男
A014808:6,A014808,不須頭陀,1834,1889,男
A014808:7,A014808,不不頭陀,1834,1889,男
A014808:8,A014808,蔡敬之,1834,1889,男
A014808:9,A014808,焦山芥,1834,1889,男
A014809:1,A014809,廣昱淨,,,男
A014809:2,A014809,廣昱淨祖,,,男
A014809:3,A014809,天童廣昱,,,男
A014810:1,A014810,僧基,330,397,女
A014811:1,A014811,鐵腳清,,,男
A014812:1,A014812,古巖顓,,,男
A014813:1,A014813,深谷喚,,,男
A014814:1,A014814,無咎吉,,,男
A014815:1,A014815,寒巖悟,,,男
A014816:1,A014816,石屋環,,,男
A014817:1,A014817,寒巖舉,,,男
A014818:1,A014818,松州基,,,男
A014819:1,A014819,混溪清,,,男
A014820:1,A014820,白雲恭,,,男
A014821:1,A014821,愚溪智,,,男
A014822:1,A014822,次翁元,,,男
A014823:1,A014823,險崖遇,,,男
A014824:1,A014824,太虛沖,,,男
A014825:1,A014825,朴翁淳,,,男
A014826:1,A014826,竺芳聯,,1384,男
A014826:2,A014826,竺芳慕聯,,1384,男
A014826:3,A014826,朽庵,,1384,男
A014827:1,A014827,正宗莊,,,男
A014827:2,A014827,天童正宗匡,,,男
A014827:3,A014827,正宗庄,,,男
A014828:1,A014828,所庵睿,,,男
A014829:1,A014829,本初原,,,男
A014830:1,A014830,天常圓祿,,,男
A014832:1,A014832,瀛石真璧,,,男
A014833:1,A014833,東洋真海,,,男
A014835:1,A014835,智融,1114,1193,男
A014835:2,A014835,老牛智融,1114,1193,男
A014835:3,A014835,邢澄,1114,1193,男
A014835:4,A014835,融牛,1114,1193,男
A014836:1,A014836,智廉,1114,1195,男
A014837:1,A014837,錢儼,937,1003,男
A014837:2,A014837,錢誠允,937,1003,男
A014837:3,A014837,錢弘信,937,1003,男
A014837:4,A014837,錢信,937,1003,男
A014838:1,A014838,自心照,,,男
A014839:1,A014839,慧明,,1199,男
A014839:2,A014839,晦菴慧明,,1199,男
A014839:3,A014839,晦菴,,1199,男
A014840:1,A014840,了宣,,1201,男
A014840:2,A014840,南湖了宣,,1201,男
A014841:1,A014841,法慈,,,男
A014842:1,A014842,洪照,1115,1186,男
A014842:2,A014842,洪炤,1115,1186,男
A014842:3,A014842,玄明洪照,1115,1186,男
A014842:4,A014842,玄明,1115,1186,男
A014842:5,A014842,圓通禪師,1115,1186,男
A014843:1,A014843,無等有才,1116,1169,男
A014843:2,A014843,徑山有才,1116,1169,男
A014843:3,A014843,無等才,1116,1169,男
A014844:1,A014844,文景,,,男
A014845:1,A014845,真悟,,,男
A014845:2,A014845,竺西,,,男
A014846:1,A014846,見空照蘊,,,男
A014846:2,A014846,卽空照蘊,,,男
A014848:1,A014848,管安道,,,男
A014849:1,A014849,照葵,,,男
A014849:2,A014849,振里,,,男
A014850:1,A014850,恆悅普常,,,男
A014851:1,A014851,樂淵海鯨,,,男
A014852:1,A014852,濟川海筏,,,男
A014853:1,A014853,渰洲海先,,,男
A014854:1,A014854,古宗,,,男
A014855:1,A014855,聚宗旨,,,男
A014856:1,A014856,優曇仲,,,男
A014857:1,A014857,生二寂一,,,男
A014858:1,A014858,總持一,,,男
A014859:1,A014859,樸庵蘊,,,男
A014860:1,A014860,資休住,,,男
A014861:1,A014861,爾欽敬,,,男
A014862:1,A014862,妙元海音,,,男
A014863:1,A014863,曉初海聞,,,男
A014864:1,A014864,公胤通裕,,,男
A014865:1,A014865,竺道馨,,,女
A014866:1,A014866,若虛海遐,,,男
A014867:1,A014867,慧融照勝,,,男
A014868:1,A014868,太素照微,,,男
A014869:1,A014869,一輪普容,,,男
A014870:1,A014870,西宗性印,,,男
A014872:1,A014872,宏如海福,,,男
A014873:1,A014873,養如性倫,,,男
A014874:1,A014874,巨然照音,,,男
A014875:1,A014875,自求福,,,男
A014876:1,A014876,耿昭,,,男
A014877:1,A014877,簡庵勁,,,男
A014877:2,A014877,蒼松勁,,,男
A014878:1,A014878,遵式,,,男
A014878:2,A014878,圓義遵式,,,男
A014878:3,A014878,定慧遵式,,,男
A014878:4,A014878,定惠圓義,,,男
A014879:1,A014879,南柱衡,,,男
A014880:1,A014880,楊令辯,,,男
A014881:1,A014881,明儀範,,,男
A014882:1,A014882,唐叔虞,,,男
A014882:2,A014882,叔虞,,,男
A014882:3,A014882,姬虞,,,男
A014882:4,A014882,姬子於,,,男
A014882:5,A014882,晉唐叔虞,,,男
A014883:1,A014883,大璨珠,,,男
A014884:1,A014884,遇霖洽,,,男
A014885:1,A014885,文學斅,,,男
A014886:1,A014886,覺庵遇,,,男
A014887:1,A014887,道容,,,女
A014888:1,A014888,衛康叔,,,男
A014888:2,A014888,姬封,,,男
A014888:3,A014888,康叔封,,,男
A014888:4,A014888,康叔,,,男
A014889:1,A014889,王濮陽,,,男
A014890:1,A014890,法度,,,男
A014891:1,A014891,以仁政,,,男
A014892:1,A014892,玉山通,,,男
A014893:1,A014893,萬寧祺,,,男
A014894:1,A014894,省中照,,,男
A014895:1,A014895,靜源仁,,,男
A014896:1,A014896,天然仁,,,男
A014897:1,A014897,境緣遇,,1804,男
A014898:1,A014898,蓮芳勝,,,男
A014899:1,A014899,書文瑞,,,男
A014900:1,A014900,有光玉,,,男
A014901:1,A014901,元勰,473,508,男
A014901:2,A014901,拓跋勰,473,508,男
A014901:3,A014901,拓跋彥和,473,508,男
A014901:4,A014901,元彥和,473,508,男
A014902:1,A014902,法霖源,,,男
A014903:1,A014903,蕺香緣,,,男
A014904:1,A014904,旭初秉,,,男
A014905:1,A014905,文通道,,,男
A014906:1,A014906,宗乾仙,,,男
A014907:1,A014907,觀一基,,,男
A014908:1,A014908,達堅,,,男
A014908:2,A014908,正法,,,男
A014909:1,A014909,本立源,,,男
A014910:1,A014910,明珠融,,,男
A014911:1,A014911,巨川達,,,男
A014912:1,A014912,茂松蔭,,,男
A014913:1,A014913,法音雷,,,男
A014914:1,A014914,學周榮,,,男
A014915:1,A014915,巨川裕,,,男
A014916:1,A014916,圓仁,,,男
A014917:1,A014917,性懋林,,,男
A014918:1,A014918,圓明徹,,,男
A014919:1,A014919,三淨清,,,男
A014920:1,A014920,德建容,,,男
A014921:1,A014921,銀山嗣,,,男
A014922:1,A014922,德法能,,,男
A014923:1,A014923,一心祥,,,男
A014924:1,A014924,化慈真,,,男
A014925:1,A014925,備山真,,,男
A014926:1,A014926,鼎育真,,,男
A014927:1,A014927,瑞德能,,,男
A014928:1,A014928,臨海達全,,,男
A014929:1,A014929,靜安悟,,,男
A014930:1,A014930,開然德定,,,男
A014931:1,A014931,李維,,,男
A014931:2,A014931,李,,,男
A014932:1,A014932,僧格林沁,1811,1865,男
A014932:2,A014932,僧忠親王,1811,1865,男
A014932:3,A014932,博多勒噶台親王,1811,1865,男
A014933:1,A014933,知廉,,,男
A014933:2,A014933,通鑑,,,男
A014933:3,A014933,通鑑知廉,,,男
A014933:4,A014933,智廉,,,男
A014934:1,A014934,大拙,,,男
A014935:1,A014935,徑山悟,,,男
A014936:1,A014936,契能,,,男
A014937:1,A014937,義全,,,男
A014938:1,A014938,薛顏,,,男
A014939:1,A014939,許端夫,,,男
A014940:1,A014940,寶纖,,,男
A014940:2,A014940,天台寶纖,,,男
A014941:1,A014941,婁陀,,,男
A014942:1,A014942,法麟,,,男
A014942:2,A014942,天台法麟,,,男
A014943:1,A014943,應通,,,男
A014943:2,A014943,天台應通,,,男
A014943:3,A014943,佛隴應通,,,男
A014944:1,A014944,達摩尸羅,,,男
A014944:2,A014944,法首,,,男
A014945:1,A014945,佛慧,1538,1628,男
A014945:2,A014945,幻也,1538,1628,男
A014945:3,A014945,天寧佛慧,1538,1628,男
A014945:4,A014945,幻也慧,1538,1628,男
A014945:5,A014945,嬾石叟,1538,1628,男
A014945:6,A014945,幻也佛慧,1538,1628,男
A014946:1,A014946,本植,,,男
A014946:2,A014946,木巖,,,男
A014946:3,A014946,木巖植,,,男
A014946:4,A014946,木嚴植,,,男
A014947:1,A014947,慧觀,,,男
A014947:2,A014947,息菴,,,男
A014947:3,A014947,息菴觀,,,男
A014948:1,A014948,啟原,1333,1407,男
A014948:2,A014948,太初啟原,1333,1407,男
A014948:3,A014948,護龍啟原,1333,1407,男
A014948:4,A014948,三峰啟原,1333,1407,男
A014948:5,A014948,大初啟原,1333,1407,男
A014949:1,A014949,能持,,,男
A014949:2,A014949,天印,,,男
A014949:3,A014949,天印持,,,男
A014949:4,A014949,天印能持,,,男
A014950:1,A014950,寂蘊,,,男
A014951:1,A014951,真本,1618,,男
A014951:2,A014951,次庵,1618,,男
A014951:3,A014951,牧道者,1618,,男
A014951:4,A014951,牧公,1618,,男
A014951:5,A014951,項謙,1618,,男
A014951:6,A014951,項居士,1618,,男
A014952:1,A014952,梅紀巴,1008,1084,男
A014952:2,A014952,Advayavajra,1008,1084,男
A014952:3,A014952,Maitrīpa,1008,1084,男
A014952:4,A014952,Maitrīpāda,1008,1084,男
A014952:5,A014952,Avadhūtipa,1008,1084,男
A014952:6,A014952,梅傑巴達,1008,1084,男
A014953:1,A014953,王貴隆,,,男
A014954:1,A014954,王阿,,,男
A014955:1,A014955,夢,,,男
A014955:2,A014955,夢,,,男
A014956:1,A014956,觀誓,,,男
A014956:2,A014956,Avalokitavrata,,,男
A014957:1,A014957,阿耆達,,,男
A014957:2,A014957,Aggidatta,,,男
A014957:3,A014957,Agnidatta,,,男
A014957:4,A014957,阿祇達,,,男
A014957:5,A014957,阿耆達多,,,男
A014957:6,A014957,阿耆達兜,,,男
A014957:7,A014957,火也,,,男
A014957:8,A014957,阿耆尼達多,,,男
A014957:9,A014957,阿耆尼火達多,,,男
A014957:10,A014957,阿耆者大達多,,,男
A014958:1,A014958,淨侁,,,男
A014959:1,A014959,王容暉,,,男
A014960:1,A014960,道卿,,,男
A014960:2,A014960,白蓮卿,,,男
A014961:1,A014961,阿耆多翅舍欽婆羅,,,男
A014961:2,A014961,Ajita-kesakambala,,,男
A014961:3,A014961,Ajita-Kesakambalin,,,男
A014961:4,A014961,阿市多雞舍甘跋羅,,,男
A014961:5,A014961,阿支羅翅舍甘婆羅,,,男
A014961:6,A014961,阿夷陀翅舍欣婆羅,,,男
A014961:7,A014961,阿浮陀翅舍金披羅,,,男
A014961:8,A014961,稽舍今陂梨,,,男
A014961:9,A014961,阿耆多,,,男
A014961:10,A014961,無勝髮褐,,,男
A014961:11,A014961,阿夷耑其耶今離,,,男
A014961:12,A014961,阿夷哆雞舍劔婆利,,,男
A014961:13,A014961,阿夷多翅舍欽婆羅,,,男
A014961:14,A014961,阿耆多枳舍欽婆羅,,,男
A014961:15,A014961,阿耆陀翅舍欽婆羅,,,男
A014961:16,A014961,阿闍多翅舍欽婆羅,,,男
A014961:17,A014961,阿夷耑,,,男
A014961:18,A014961,阿夷哆,,,男
A014961:19,A014961,阿夷頭,,,男
A014961:20,A014961,阿夷頭翅,,,男
A014961:21,A014961,稽舍今陂黎,,,男
A014961:22,A014961,不勝髮,,,男
A014961:23,A014961,具勝髮,,,男
A014961:24,A014961,具無勝髮褐,,,男
A014961:25,A014961,無勝髮衣,,,男
A014961:26,A014961,不光髮覆,,,男
A014962:1,A014962,了源,,,男
A014962:2,A014962,蒙泉了源,,,男
A014962:3,A014962,蒙泉源,,,男
A014963:1,A014963,王桃仁,,,男
A014964:1,A014964,善勤,,,男
A014964:2,A014964,無相善勤,,,男
A014965:1,A014965,王元龜,,,男
A014966:1,A014966,王道訓,,,男
A014967:1,A014967,闕公則,,,男
A014967:2,A014967,公則,,,男
A014968:1,A014968,王榮宗,,,男
A014969:1,A014969,傅思孟,,,男
A014970:1,A014970,蘇棠,,,男
A014971:1,A014971,姚伯多,,,男
A014972:1,A014972,姚文遷,,,男
A014973:1,A014973,姚伯龍,,,男
A014974:1,A014974,姚定龍,,,男
A014975:1,A014975,姚伯養,,,男
A014976:1,A014976,姚天虎,,,男
A014976:2,A014976,姚天常,,,男
A014977:1,A014977,梁冬姬,,,男
A014978:1,A014978,胡女焦,,,男
A014979:1,A014979,胡惡女,,,男
A014980:1,A014980,牛妙姜,,,男
A014981:1,A014981,王職女,,,男
A014982:1,A014982,元景,,,男
A014983:1,A014983,魏顆,,,男
A014984:1,A014984,刀師氏聚落主,,,男
A014984:2,A014984,Asibandhakaputta,,,男
A014984:3,A014984,Asibandhakaputra,,,男
A014984:4,A014984,阿私羅子伽彌尼,,,男
A014985:1,A014985,吳克己,1140,1214,男
A014985:2,A014985,吳復之,1140,1214,男
A014985:3,A014985,吳鎧菴,1140,1214,男
A014985:4,A014985,鎧菴居士,1140,1214,男
A014986:1,A014986,道津,,,男
A014987:1,A014987,鮑宣,,3,男
A014987:2,A014987,子都,,3,男
A014988:1,A014988,齊襄公,,-685,男
A014988:2,A014988,諸兒,,-685,男
A014989:1,A014989,妙音,,,女
A014990:1,A014990,晉惠公,,-636,男
A014990:2,A014990,姬夷吾,,-636,男
A014991:1,A014991,王忱,293,392,男
A014991:2,A014991,元達,293,392,男
A014991:3,A014991,佛大,293,392,男
A014991:4,A014991,王忼,293,392,男
A014992:1,A014992,居昱,,,男
A014993:1,A014993,願隆,,,男
A014994:1,A014994,知白,,,男
A014995:1,A014995,呂安辰,,,男
A014996:1,A014996,劉初丹,,,男
A014997:1,A014997,張惠初,,,男
A014998:1,A014998,劉胡堤,,,男
A014998:2,A014998,劉護堤,,,男
A014999:1,A014999,阿支羅迦葉,,,男
A014999:2,A014999,Acela-Kassapa,,,男
A014999:3,A014999,裸形梵志迦葉,,,男
A014999:4,A014999,無衣迦葉,,,男
A015000:1,A015000,淳于敬,,,男
A015001:1,A015001,劉黃,,,男
A015002:1,A015002,劉愛,,,男
A015003:1,A015003,劉國恩,,,男
A015004:1,A015004,劉董,,,男
A015005:1,A015005,元鸞,468,505,男
A015005:2,A015005,拓跋鸞,468,505,男
A015005:3,A015005,元宣明,468,505,男
A015005:4,A015005,拓跋宣明,468,505,男
A015006:1,A015006,劉羌,,,男
A015007:1,A015007,慧鎧,,,男
A015008:1,A015008,慧意,,,男
A015009:1,A015009,弘安,,,男
A015010:1,A015010,郗愔,313,384,男
A015011:1,A015011,傳弘仁,,,男
A015011:2,A015011,傅弘仁,,,男
A015012:1,A015012,法盛,368,439,女
A015013:1,A015013,奚康生,,,男
A015014:1,A015014,阮裕,,,男
A015014:2,A015014,思曠,,,男
A015015:1,A015015,阿提目多,,,男
A015015:2,A015015,Adhimutta,,,男
A015016:1,A015016,Assaji,,,男
A015016:2,A015016,Aśvaka,,,男
A015016:3,A015016,馬勝,,,男
A015016:4,A015016,阿說示,,,男
A015016:5,A015016,Aśvajit,,,男
A015016:6,A015016,馬師,,,男
A015017:1,A015017,汪大紳,1725,1792,男
A015017:2,A015017,縉,1725,1792,男
A015017:3,A015017,愛廬,1725,1792,男
A015017:4,A015017,汪生,1725,1792,男
A015018:1,A015018,偶,,,男
A015018:2,A015018,偶法師,,,男
A015019:1,A015019,鏡面,,,男
A015019:2,A015019,Ādāsamukha,,,男
A015019:3,A015019,鏡面王,,,男
A015020:1,A015020,曇敬,,,男
A015021:1,A015021,曇愛,,,男
A015022:1,A015022,可素,,,男
A015023:1,A015023,火與,,,男
A015023:2,A015023,Aggika-Bhāradvāja,,,男
A015023:3,A015023,Agnika-Bhāradvāja,,,男
A015023:4,A015023,事火婆羅豆婆遮,,,男
A015023:5,A015023,火姓達賴殊,,,男
A015024:1,A015024,慧玉,,,女
A015025:1,A015025,雲居智,,,男
A015025:2,A015025,智,,,男
A015026:1,A015026,道瓊,,,女
A015027:1,A015027,尹愔,702,741,男
A015028:1,A015028,崔慧景,438,500,男
A015028:2,A015028,崔慧,438,500,男
A015028:3,A015028,崔君山,438,500,男
A015029:1,A015029,景欣,,,男
A015029:2,A015029,湧泉景欣,,,男
A015029:3,A015029,欣四面,,,男
A015029:4,A015029,台州景欣,,,男
A015029:5,A015029,涌泉景忻,,,男
A015030:1,A015030,至德,,,男
A015030:2,A015030,雲峯至德,,,男
A015030:3,A015030,雲峰光緒至德,,,男
A015030:4,A015030,至德,,,男
A015031:1,A015031,國清師靜,,,男
A015031:2,A015031,大靜上座,,,男
A015031:3,A015031,大靜,,,男
A015031:4,A015031,師靜上座,,,男
A015031:5,A015031,師靜,,,男
A015032:1,A015032,般若敬遵,,,男
A015032:2,A015032,敬遵,,,男
A015032:3,A015032,通慧,,,男
A015032:4,A015032,敬遵通慧,,,男
A015033:1,A015033,道邕,,,男
A015034:1,A015034,于憲,,,男
A015035:1,A015035,了派,,,男
A015035:2,A015035,無際,,,男
A015035:3,A015035,無際了派,,,男
A015035:4,A015035,天童了派,,,男
A015035:5,A015035,天童派,,,男
A015035:6,A015035,無際派,,,男
A015036:1,A015036,智觀,,,男
A015036:2,A015036,東禪智觀,,,男
A015036:3,A015036,東禪觀,,,男
A015036:4,A015036,性空智觀,,,男
A015037:1,A015037,唐元齡,,,男
A015038:1,A015038,阿底峽,,,男
A015038:2,A015038,Atīśa,,,男
A015038:3,A015038,Dīpaṃkaraśrījñāna,,,男
A015038:4,A015038,阿底霞,,,男
A015039:1,A015039,韓貞,,,男
A015041:1,A015041,劉雍,,,男
A015042:1,A015042,劉莫胳,,,男
A015043:1,A015043,劉勳,,,男
A015044:1,A015044,劉還香,,,男
A015045:1,A015045,劉未,,,男
A015046:1,A015046,劉堆,,,男
A015047:1,A015047,劉寄,,,男
