c_office_id,c_office_type_id,c_office_tree_id,c_office_type_type_code,c_office_l1,c_office_l2,c_office_l3,c_office_l4,c_office_l5
85015,0,20,20,0,0,0,0,0
85016,0,20,20,0,0,0,0,0
85017,0,20,20,0,0,0,0,0
85018,0,20,20,0,0,0,0,0
85019,0,20,20,0,0,0,0,0
85020,0,20,20,0,0,0,0,0
85021,0,20,20,0,0,0,0,0
85022,0,20,20,0,0,0,0,0
85023,0,20,20,0,0,0,0,0
85024,0,20,20,0,0,0,0,0
85025,0,20,20,0,0,0,0,0
85026,0,20,20,0,0,0,0,0
85027,0,20,20,0,0,0,0,0
85028,0,20,20,0,0,0,0,0
85029,0,20,20,0,0,0,0,0
85030,0,20,20,0,0,0,0,0
85031,0,20,20,0,0,0,0,0
85032,0,20,20,0,0,0,0,0
85033,0,20,20,0,0,0,0,0
85034,0,20,20,0,0,0,0,0
85035,0,20,20,0,0,0,0,0
85036,0,20,20,0,0,0,0,0
85037,0,20,20,0,0,0,0,0
85038,0,20,20,0,0,0,0,0
85039,0,20,20,0,0,0,0,0
85040,0,20,20,0,0,0,0,0
85041,0,20,20,0,0,0,0,0
85042,0,20,20,0,0,0,0,0
85043,0,20,20,0,0,0,0,0
85044,0,20,20,0,0,0,0,0
85045,0,20,20,0,0,0,0,0
85046,0,20,20,0,0,0,0,0
85047,0,20,20,0,0,0,0,0
85048,0,20,20,0,0,0,0,0
85049,0,20,20,0,0,0,0,0
85050,0,20,20,0,0,0,0,0
85051,0,20,20,0,0,0,0,0
85052,0,20,20,0,0,0,0,0
85053,0,20,20,0,0,0,0,0
85054,0,20,20,0,0,0,0,0
85055,0,20,20,0,0,0,0,0
85056,0,20,20,0,0,0,0,0
85057,0,20,20,0,0,0,0,0
85058,0,20,20,0,0,0,0,0
85059,0,20,20,0,0,0,0,0
85060,0,20,20,0,0,0,0,0
85061,0,20,20,0,0,0,0,0
85062,0,20,20,0,0,0,0,0
85063,0,20,20,0,0,0,0,0
85064,0,20,20,0,0,0,0,0
85065,0,20,20,0,0,0,0,0
85066,0,20,20,0,0,0,0,0
85067,0,20,20,0,0,0,0,0
85068,0,20,20,0,0,0,0,0
85069,0,20,20,0,0,0,0,0
85070,0,20,20,0,0,0,0,0
85071,0,20,20,0,0,0,0,0
85072,0,20,20,0,0,0,0,0
85073,0,20,20,0,0,0,0,0
85074,0,20,20,0,0,0,0,0
85075,0,20,20,0,0,0,0,0
85076,0,20,20,0,0,0,0,0
85077,0,20,20,0,0,0,0,0
85078,0,20,20,0,0,0,0,0
85079,0,20,20,0,0,0,0,0
85080,0,20,20,0,0,0,0,0
85081,0,20,20,0,0,0,0,0
85082,0,20,20,0,0,0,0,0
85083,0,20,20,0,0,0,0,0
85084,0,20,20,0,0,0,0,0
85085,0,20,20,0,0,0,0,0
85086,0,20,20,0,0,0,0,0
85087,0,20,20,0,0,0,0,0
85088,0,20,20,0,0,0,0,0
85089,0,20,20,0,0,0,0,0
85090,0,20,20,0,0,0,0,0
85091,0,20,20,0,0,0,0,0
85092,0,20,20,0,0,0,0,0
85093,0,20,20,0,0,0,0,0
85094,0,20,20,0,0,0,0,0
85095,0,20,20,0,0,0,0,0
85096,0,20,20,0,0,0,0,0
85097,0,20,20,0,0,0,0,0
85098,0,20,20,0,0,0,0,0
85099,0,20,20,0,0,0,0,0
85100,0,20,20,0,0,0,0,0
85101,0,20,20,0,0,0,0,0
85102,0,20,20,0,0,0,0,0
85103,0,20,20,0,0,0,0,0
85104,0,20,20,0,0,0,0,0
85105,0,20,20,0,0,0,0,0
85106,0,20,20,0,0,0,0,0
85107,0,20,20,0,0,0,0,0
85108,0,20,20,0,0,0,0,0
85109,0,20,20,0,0,0,0,0
85110,0,20,20,0,0,0,0,0
85111,0,20,20,0,0,0,0,0
85112,0,20,20,0,0,0,0,0
85113,0,20,20,0,0,0,0,0
85114,0,20,20,0,0,0,0,0
85115,0,20,20,0,0,0,0,0
85116,0,20,20,0,0,0,0,0
85117,0,20,20,0,0,0,0,0
85118,0,20,20,0,0,0,0,0
85119,0,20,20,0,0,0,0,0
85120,0,20,20,0,0,0,0,0
85121,0,20,20,0,0,0,0,0
85122,0,20,20,0,0,0,0,0
85123,0,20,20,0,0,0,0,0
85124,0,20,20,0,0,0,0,0
85125,0,20,20,0,0,0,0,0
85126,0,20,20,0,0,0,0,0
85127,0,20,20,0,0,0,0,0
85128,0,20,20,0,0,0,0,0
85129,0,20,20,0,0,0,0,0
85130,0,20,20,0,0,0,0,0
85131,0,20,20,0,0,0,0,0
85132,0,20,20,0,0,0,0,0
85133,0,20,20,0,0,0,0,0
85134,0,20,20,0,0,0,0,0
85135,0,20,20,0,0,0,0,0
85136,0,20,20,0,0,0,0,0
85137,0,20,20,0,0,0,0,0
85138,0,20,20,0,0,0,0,0
85139,0,20,20,0,0,0,0,0
85140,0,20,20,0,0,0,0,0
85141,0,20,20,0,0,0,0,0
85142,0,20,20,0,0,0,0,0
85143,0,20,20,0,0,0,0,0
85144,0,20,20,0,0,0,0,0
85145,0,20,20,0,0,0,0,0
85146,0,20,20,0,0,0,0,0
85147,0,20,20,0,0,0,0,0
85148,0,20,20,0,0,0,0,0
85149,0,20,20,0,0,0,0,0
85150,0,20,20,0,0,0,0,0
85151,0,20,20,0,0,0,0,0
85152,0,20,20,0,0,0,0,0
85153,0,20,20,0,0,0,0,0
85154,0,20,20,0,0,0,0,0
85155,0,20,20,0,0,0,0,0
85156,0,20,20,0,0,0,0,0
85157,0,20,20,0,0,0,0,0
85158,0,20,20,0,0,0,0,0
85159,0,20,20,0,0,0,0,0
85160,0,20,20,0,0,0,0,0
85161,0,20,20,0,0,0,0,0
85162,0,20,20,0,0,0,0,0
85163,0,20,20,0,0,0,0,0
85164,0,20,20,0,0,0,0,0
85165,0,20,20,0,0,0,0,0
85166,0,20,20,0,0,0,0,0
85167,0,20,20,0,0,0,0,0
85168,0,20,20,0,0,0,0,0
85169,0,20,20,0,0,0,0,0
85170,0,20,20,0,0,0,0,0
85171,0,20,20,0,0,0,0,0
85172,0,20,20,0,0,0,0,0
85173,0,20,20,0,0,0,0,0
85174,0,20,20,0,0,0,0,0
85175,0,20,20,0,0,0,0,0
85176,0,20,20,0,0,0,0,0
85177,0,20,20,0,0,0,0,0
85178,0,20,20,0,0,0,0,0
85179,0,20,20,0,0,0,0,0
85180,0,20,20,0,0,0,0,0
85181,0,20,20,0,0,0,0,0
85182,0,20,20,0,0,0,0,0
85183,0,20,20,0,0,0,0,0
85184,0,20,20,0,0,0,0,0
85185,0,20,20,0,0,0,0,0
85186,0,20,20,0,0,0,0,0
85187,0,20,20,0,0,0,0,0
85188,0,20,20,0,0,0,0,0
85189,0,20,20,0,0,0,0,0
85190,0,20,20,0,0,0,0,0
85191,0,20,20,0,0,0,0,0
85192,0,20,20,0,0,0,0,0
85193,0,20,20,0,0,0,0,0
85194,0,20,20,0,0,0,0,0
85195,0,20,20,0,0,0,0,0
85196,0,20,20,0,0,0,0,0
85197,0,20,20,0,0,0,0,0
85198,0,20,20,0,0,0,0,0
85199,0,20,20,0,0,0,0,0
85200,0,20,20,0,0,0,0,0
85201,0,20,20,0,0,0,0,0
85202,0,20,20,0,0,0,0,0
85203,0,20,20,0,0,0,0,0
85204,0,20,20,0,0,0,0,0
85205,0,20,20,0,0,0,0,0
85206,0,20,20,0,0,0,0,0
85207,0,20,20,0,0,0,0,0
85208,0,20,20,0,0,0,0,0
85209,0,20,20,0,0,0,0,0
85210,0,20,20,0,0,0,0,0
85211,0,20,20,0,0,0,0,0
85212,0,20,20,0,0,0,0,0
85213,0,20,20,0,0,0,0,0
85214,0,20,20,0,0,0,0,0
85215,0,20,20,0,0,0,0,0
85216,0,20,20,0,0,0,0,0
85217,0,20,20,0,0,0,0,0
85218,0,20,20,0,0,0,0,0
85219,0,20,20,0,0,0,0,0
85220,0,20,20,0,0,0,0,0
85221,0,20,20,0,0,0,0,0
85222,0,20,20,0,0,0,0,0
85223,0,20,20,0,0,0,0,0
85224,0,20,20,0,0,0,0,0
85225,0,20,20,0,0,0,0,0
85226,0,20,20,0,0,0,0,0
85227,0,20,20,0,0,0,0,0
85228,0,20,20,0,0,0,0,0
85229,0,20,20,0,0,0,0,0
85230,0,20,20,0,0,0,0,0
85231,0,20,20,0,0,0,0,0
85232,0,20,20,0,0,0,0,0
85233,0,20,20,0,0,0,0,0
85234,0,20,20,0,0,0,0,0
85235,0,20,20,0,0,0,0,0
85236,0,20,20,0,0,0,0,0
85237,0,20,20,0,0,0,0,0
85238,0,20,20,0,0,0,0,0
85239,0,20,20,0,0,0,0,0
85240,0,20,20,0,0,0,0,0
85241,0,20,20,0,0,0,0,0
85242,0,20,20,0,0,0,0,0
85243,0,20,20,0,0,0,0,0
85244,0,20,20,0,0,0,0,0
85245,0,20,20,0,0,0,0,0
85246,0,20,20,0,0,0,0,0
85247,0,20,20,0,0,0,0,0
85248,0,20,20,0,0,0,0,0
85249,0,20,20,0,0,0,0,0
85250,0,20,20,0,0,0,0,0
85251,0,20,20,0,0,0,0,0
85252,0,20,20,0,0,0,0,0
85253,0,20,20,0,0,0,0,0
85254,0,20,20,0,0,0,0,0
85255,0,20,20,0,0,0,0,0
85256,0,20,20,0,0,0,0,0
85257,0,20,20,0,0,0,0,0
85258,0,20,20,0,0,0,0,0
85259,0,20,20,0,0,0,0,0
85260,0,20,20,0,0,0,0,0
85261,0,20,20,0,0,0,0,0
85262,0,20,20,0,0,0,0,0
85263,0,20,20,0,0,0,0,0
85264,0,20,20,0,0,0,0,0
85265,0,20,20,0,0,0,0,0
85266,0,20,20,0,0,0,0,0
85267,0,20,20,0,0,0,0,0
85268,0,20,20,0,0,0,0,0
85269,0,20,20,0,0,0,0,0
85270,0,20,20,0,0,0,0,0
85271,0,20,20,0,0,0,0,0
85272,0,20,20,0,0,0,0,0
85273,0,20,20,0,0,0,0,0
85274,0,20,20,0,0,0,0,0
85275,0,20,20,0,0,0,0,0
85276,0,20,20,0,0,0,0,0
85277,0,20,20,0,0,0,0,0
85278,0,20,20,0,0,0,0,0
85279,0,20,20,0,0,0,0,0
85280,0,20,20,0,0,0,0,0
85281,0,20,20,0,0,0,0,0
85282,0,20,20,0,0,0,0,0
85283,0,20,20,0,0,0,0,0
85284,0,20,20,0,0,0,0,0
85285,0,20,20,0,0,0,0,0
85286,0,20,20,0,0,0,0,0
85287,0,20,20,0,0,0,0,0
85288,0,20,20,0,0,0,0,0
85289,0,20,20,0,0,0,0,0
85290,0,20,20,0,0,0,0,0
85291,0,20,20,0,0,0,0,0
85292,0,20,20,0,0,0,0,0
85293,0,20,20,0,0,0,0,0
85294,0,20,20,0,0,0,0,0
85295,0,20,20,0,0,0,0,0
85296,0,20,20,0,0,0,0,0
85297,0,20,20,0,0,0,0,0
85298,0,20,20,0,0,0,0,0
85299,0,20,20,0,0,0,0,0
85300,0,20,20,0,0,0,0,0
85301,0,20,20,0,0,0,0,0
85302,0,20,20,0,0,0,0,0
85303,0,20,20,0,0,0,0,0
85304,0,20,20,0,0,0,0,0
85305,0,20,20,0,0,0,0,0
85306,0,20,20,0,0,0,0,0
85307,0,20,20,0,0,0,0,0
85308,0,20,20,0,0,0,0,0
85309,0,20,20,0,0,0,0,0
85310,0,20,20,0,0,0,0,0
85311,0,20,20,0,0,0,0,0
85312,0,20,20,0,0,0,0,0
85313,0,20,20,0,0,0,0,0
85314,0,20,20,0,0,0,0,0
85315,0,20,20,0,0,0,0,0
85316,0,20,20,0,0,0,0,0
85317,0,20,20,0,0,0,0,0
85318,0,20,20,0,0,0,0,0
85319,0,20,20,0,0,0,0,0
85320,0,20,20,0,0,0,0,0
85321,0,20,20,0,0,0,0,0
85322,0,20,20,0,0,0,0,0
85323,0,20,20,0,0,0,0,0
85324,0,20,20,0,0,0,0,0
85325,0,20,20,0,0,0,0,0
85326,0,20,20,0,0,0,0,0
85327,0,20,20,0,0,0,0,0
85328,0,20,20,0,0,0,0,0
85329,0,20,20,0,0,0,0,0
85330,0,20,20,0,0,0,0,0
85331,0,20,20,0,0,0,0,0
85332,0,20,20,0,0,0,0,0
85333,0,20,20,0,0,0,0,0
85334,0,20,20,0,0,0,0,0
85335,0,20,20,0,0,0,0,0
85336,0,20,20,0,0,0,0,0
85337,0,20,20,0,0,0,0,0
85338,0,20,20,0,0,0,0,0
85339,0,20,20,0,0,0,0,0
85340,0,20,20,0,0,0,0,0
85341,0,20,20,0,0,0,0,0
85342,0,20,20,0,0,0,0,0
85343,0,20,20,0,0,0,0,0
85344,0,20,20,0,0,0,0,0
85345,0,20,20,0,0,0,0,0
85346,0,20,20,0,0,0,0,0
85347,0,20,20,0,0,0,0,0
85348,0,20,20,0,0,0,0,0
85349,0,20,20,0,0,0,0,0
85350,0,20,20,0,0,0,0,0
85351,0,20,20,0,0,0,0,0
85352,0,20,20,0,0,0,0,0
85353,0,20,20,0,0,0,0,0
85354,0,20,20,0,0,0,0,0
85355,0,20,20,0,0,0,0,0
85356,0,20,20,0,0,0,0,0
85357,0,20,20,0,0,0,0,0
85358,0,20,20,0,0,0,0,0
85359,0,20,20,0,0,0,0,0
85360,0,20,20,0,0,0,0,0
85361,0,20,20,0,0,0,0,0
85362,0,20,20,0,0,0,0,0
85363,0,20,20,0,0,0,0,0
85364,0,20,20,0,0,0,0,0
85365,0,20,20,0,0,0,0,0
85366,0,20,20,0,0,0,0,0
85367,0,20,20,0,0,0,0,0
85368,0,20,20,0,0,0,0,0
85369,0,20,20,0,0,0,0,0
85370,0,20,20,0,0,0,0,0
85371,0,20,20,0,0,0,0,0
85372,0,20,20,0,0,0,0,0
85373,0,20,20,0,0,0,0,0
85374,0,20,20,0,0,0,0,0
85375,0,20,20,0,0,0,0,0
85376,0,20,20,0,0,0,0,0
85377,0,20,20,0,0,0,0,0
85378,0,20,20,0,0,0,0,0
85379,0,20,20,0,0,0,0,0
85380,0,20,20,0,0,0,0,0
85381,0,20,20,0,0,0,0,0
85382,0,20,20,0,0,0,0,0
85383,0,20,20,0,0,0,0,0
85384,0,20,20,0,0,0,0,0
85385,0,20,20,0,0,0,0,0
85386,0,20,20,0,0,0,0,0
85387,0,20,20,0,0,0,0,0
85388,0,20,20,0,0,0,0,0
85389,0,20,20,0,0,0,0,0
85390,0,20,20,0,0,0,0,0
85391,0,20,20,0,0,0,0,0
85392,0,20,20,0,0,0,0,0
85393,0,20,20,0,0,0,0,0
85394,0,20,20,0,0,0,0,0
85395,0,20,20,0,0,0,0,0
85396,0,20,20,0,0,0,0,0
85397,0,20,20,0,0,0,0,0
85398,0,20,20,0,0,0,0,0
85399,0,20,20,0,0,0,0,0
85400,0,20,20,0,0,0,0,0
85401,0,20,20,0,0,0,0,0
85402,0,20,20,0,0,0,0,0
85403,0,20,20,0,0,0,0,0
85404,0,20,20,0,0,0,0,0
85405,0,20,20,0,0,0,0,0
85406,0,20,20,0,0,0,0,0
85407,0,20,20,0,0,0,0,0
85408,0,20,20,0,0,0,0,0
85409,0,20,20,0,0,0,0,0
85410,0,20,20,0,0,0,0,0
85411,0,20,20,0,0,0,0,0
85412,0,20,20,0,0,0,0,0
85413,0,20,20,0,0,0,0,0
85414,0,20,20,0,0,0,0,0
85415,0,20,20,0,0,0,0,0
85416,0,20,20,0,0,0,0,0
85417,0,20,20,0,0,0,0,0
85418,0,20,20,0,0,0,0,0
85419,0,20,20,0,0,0,0,0
85420,0,20,20,0,0,0,0,0
85421,0,20,20,0,0,0,0,0
85422,0,20,20,0,0,0,0,0
85423,0,20,20,0,0,0,0,0
85424,0,20,20,0,0,0,0,0
85425,0,20,20,0,0,0,0,0
85426,0,20,20,0,0,0,0,0
85427,0,20,20,0,0,0,0,0
85428,0,20,20,0,0,0,0,0
85429,0,20,20,0,0,0,0,0
85430,0,20,20,0,0,0,0,0
85431,0,20,20,0,0,0,0,0
85432,0,20,20,0,0,0,0,0
85433,0,20,20,0,0,0,0,0
85434,0,20,20,0,0,0,0,0
85435,0,20,20,0,0,0,0,0
85436,0,20,20,0,0,0,0,0
85437,0,20,20,0,0,0,0,0
85438,0,20,20,0,0,0,0,0
85439,0,20,20,0,0,0,0,0
85440,0,20,20,0,0,0,0,0
85441,0,20,20,0,0,0,0,0
85442,0,20,20,0,0,0,0,0
85443,0,20,20,0,0,0,0,0
85444,0,20,20,0,0,0,0,0
85445,0,20,20,0,0,0,0,0
85446,0,20,20,0,0,0,0,0
85447,0,20,20,0,0,0,0,0
85448,0,20,20,0,0,0,0,0
85449,0,20,20,0,0,0,0,0
85450,0,20,20,0,0,0,0,0
85451,0,20,20,0,0,0,0,0
85452,0,20,20,0,0,0,0,0
85453,0,20,20,0,0,0,0,0
85454,0,20,20,0,0,0,0,0
85455,0,20,20,0,0,0,0,0
85456,0,20,20,0,0,0,0,0
85457,0,20,20,0,0,0,0,0
85458,0,20,20,0,0,0,0,0
85459,0,20,20,0,0,0,0,0
85460,0,20,20,0,0,0,0,0
85461,0,20,20,0,0,0,0,0
85462,0,20,20,0,0,0,0,0
85463,0,20,20,0,0,0,0,0
85464,0,20,20,0,0,0,0,0
85465,0,20,20,0,0,0,0,0
85466,0,20,20,0,0,0,0,0
85467,0,20,20,0,0,0,0,0
85468,0,20,20,0,0,0,0,0
85469,0,20,20,0,0,0,0,0
85470,0,20,20,0,0,0,0,0
85471,0,20,20,0,0,0,0,0
85472,0,20,20,0,0,0,0,0
85473,0,20,20,0,0,0,0,0
85474,0,20,20,0,0,0,0,0
85475,0,20,20,0,0,0,0,0
85476,0,20,20,0,0,0,0,0
85477,0,20,20,0,0,0,0,0
85478,0,20,20,0,0,0,0,0
85479,0,20,20,0,0,0,0,0
85480,0,20,20,0,0,0,0,0
85481,0,20,20,0,0,0,0,0
85482,0,20,20,0,0,0,0,0
85483,0,20,20,0,0,0,0,0
85484,0,20,20,0,0,0,0,0
85485,0,20,20,0,0,0,0,0
85486,0,20,20,0,0,0,0,0
85487,0,20,20,0,0,0,0,0
85488,0,20,20,0,0,0,0,0
85489,0,20,20,0,0,0,0,0
85490,0,20,20,0,0,0,0,0
85491,0,20,20,0,0,0,0,0
85492,0,20,20,0,0,0,0,0
85493,0,20,20,0,0,0,0,0
85494,0,20,20,0,0,0,0,0
85495,0,20,20,0,0,0,0,0
85496,0,20,20,0,0,0,0,0
85497,0,20,20,0,0,0,0,0
85498,0,20,20,0,0,0,0,0
85499,0,20,20,0,0,0,0,0
85500,0,20,20,0,0,0,0,0
85501,0,20,20,0,0,0,0,0
85502,0,20,20,0,0,0,0,0
85503,0,20,20,0,0,0,0,0
85504,0,20,20,0,0,0,0,0
85505,0,20,20,0,0,0,0,0
85506,0,20,20,0,0,0,0,0
85507,0,20,20,0,0,0,0,0
85508,0,20,20,0,0,0,0,0
85509,0,20,20,0,0,0,0,0
85510,0,20,20,0,0,0,0,0
85511,0,20,20,0,0,0,0,0
85512,0,20,20,0,0,0,0,0
85513,0,20,20,0,0,0,0,0
85514,0,20,20,0,0,0,0,0
85515,0,20,20,0,0,0,0,0
85516,0,20,20,0,0,0,0,0
85517,0,20,20,0,0,0,0,0
85518,0,20,20,0,0,0,0,0
85519,0,20,20,0,0,0,0,0
85520,0,20,20,0,0,0,0,0
85521,0,20,20,0,0,0,0,0
85522,0,20,20,0,0,0,0,0
85523,0,20,20,0,0,0,0,0
85524,0,20,20,0,0,0,0,0
85525,0,20,20,0,0,0,0,0
85526,0,20,20,0,0,0,0,0
85527,0,20,20,0,0,0,0,0
85528,0,20,20,0,0,0,0,0
85529,0,20,20,0,0,0,0,0
85530,0,20,20,0,0,0,0,0
85531,0,20,20,0,0,0,0,0
85532,0,20,20,0,0,0,0,0
85533,0,20,20,0,0,0,0,0
85534,0,20,20,0,0,0,0,0
85535,0,20,20,0,0,0,0,0
85536,0,20,20,0,0,0,0,0
85537,0,20,20,0,0,0,0,0
85538,0,20,20,0,0,0,0,0
85539,0,20,20,0,0,0,0,0
85540,0,20,20,0,0,0,0,0
85541,0,20,20,0,0,0,0,0
85542,0,20,20,0,0,0,0,0
85543,0,20,20,0,0,0,0,0
85544,0,20,20,0,0,0,0,0
85545,0,20,20,0,0,0,0,0
85546,0,20,20,0,0,0,0,0
85547,0,20,20,0,0,0,0,0
85548,0,20,20,0,0,0,0,0
85549,0,20,20,0,0,0,0,0
85550,0,20,20,0,0,0,0,0
85551,0,20,20,0,0,0,0,0
85552,0,20,20,0,0,0,0,0
85553,0,20,20,0,0,0,0,0
85554,0,20,20,0,0,0,0,0
85555,0,20,20,0,0,0,0,0
85556,0,20,20,0,0,0,0,0
85557,0,20,20,0,0,0,0,0
85558,0,20,20,0,0,0,0,0
85559,0,20,20,0,0,0,0,0
85560,0,20,20,0,0,0,0,0
85561,0,20,20,0,0,0,0,0
85562,0,20,20,0,0,0,0,0
85563,0,20,20,0,0,0,0,0
85564,0,20,20,0,0,0,0,0
85565,0,20,20,0,0,0,0,0
85566,0,20,20,0,0,0,0,0
85567,0,20,20,0,0,0,0,0
85568,0,20,20,0,0,0,0,0
85569,0,20,20,0,0,0,0,0
85570,0,20,20,0,0,0,0,0
85571,0,20,20,0,0,0,0,0
85572,0,20,20,0,0,0,0,0
85573,0,20,20,0,0,0,0,0
85574,0,20,20,0,0,0,0,0
85575,0,20,20,0,0,0,0,0
85576,0,20,20,0,0,0,0,0
85577,0,20,20,0,0,0,0,0
85578,0,20,20,0,0,0,0,0
85579,0,20,20,0,0,0,0,0
85580,0,20,20,0,0,0,0,0
85581,0,20,20,0,0,0,0,0
85582,0,20,20,0,0,0,0,0
85583,0,20,20,0,0,0,0,0
85584,0,20,20,0,0,0,0,0
85585,0,20,20,0,0,0,0,0
85586,0,20,20,0,0,0,0,0
85587,0,20,20,0,0,0,0,0
85588,0,20,20,0,0,0,0,0
85589,0,20,20,0,0,0,0,0
85590,0,20,20,0,0,0,0,0
85591,0,20,20,0,0,0,0,0
85592,0,20,20,0,0,0,0,0
85593,0,20,20,0,0,0,0,0
85594,0,20,20,0,0,0,0,0
85595,0,20,20,0,0,0,0,0
85596,0,20,20,0,0,0,0,0
85597,0,20,20,0,0,0,0,0
85598,0,20,20,0,0,0,0,0
85599,0,20,20,0,0,0,0,0
85600,0,20,20,0,0,0,0,0
85601,0,20,20,0,0,0,0,0
85602,0,20,20,0,0,0,0,0
85603,0,20,20,0,0,0,0,0
85604,0,20,20,0,0,0,0,0
85605,0,20,20,0,0,0,0,0
85606,0,20,20,0,0,0,0,0
85607,0,20,20,0,0,0,0,0
85608,0,20,20,0,0,0,0,0
85609,0,20,20,0,0,0,0,0
85610,0,20,20,0,0,0,0,0
85611,0,20,20,0,0,0,0,0
85612,0,20,20,0,0,0,0,0
85613,0,20,20,0,0,0,0,0
85614,0,20,20,0,0,0,0,0
85615,0,20,20,0,0,0,0,0
85616,0,20,20,0,0,0,0,0
85617,0,20,20,0,0,0,0,0
85618,0,20,20,0,0,0,0,0
85619,0,20,20,0,0,0,0,0
85620,0,20,20,0,0,0,0,0
85621,0,20,20,0,0,0,0,0
85622,0,20,20,0,0,0,0,0
85623,0,20,20,0,0,0,0,0
85624,0,20,20,0,0,0,0,0
85625,0,20,20,0,0,0,0,0
85626,0,20,20,0,0,0,0,0
85627,0,20,20,0,0,0,0,0
85628,0,20,20,0,0,0,0,0
85629,0,20,20,0,0,0,0,0
85630,0,20,20,0,0,0,0,0
85631,0,20,20,0,0,0,0,0
85632,0,20,20,0,0,0,0,0
85633,0,20,20,0,0,0,0,0
85634,0,20,20,0,0,0,0,0
85635,0,20,20,0,0,0,0,0
85636,0,20,20,0,0,0,0,0
85637,0,20,20,0,0,0,0,0
85638,0,20,20,0,0,0,0,0
85639,0,20,20,0,0,0,0,0
85640,0,20,20,0,0,0,0,0
85641,0,20,20,0,0,0,0,0
85642,0,20,20,0,0,0,0,0
85643,0,20,20,0,0,0,0,0
85644,0,20,20,0,0,0,0,0
85645,0,20,20,0,0,0,0,0
85646,0,20,20,0,0,0,0,0
85647,0,20,20,0,0,0,0,0
85648,0,20,20,0,0,0,0,0
85649,0,20,20,0,0,0,0,0
85650,0,20,20,0,0,0,0,0
85651,0,20,20,0,0,0,0,0
85652,0,20,20,0,0,0,0,0
85653,0,20,20,0,0,0,0,0
85654,0,20,20,0,0,0,0,0
85655,0,20,20,0,0,0,0,0
85656,0,20,20,0,0,0,0,0
85657,0,20,20,0,0,0,0,0
85658,0,20,20,0,0,0,0,0
85659,0,20,20,0,0,0,0,0
85660,0,20,20,0,0,0,0,0
85661,0,20,20,0,0,0,0,0
85662,0,20,20,0,0,0,0,0
85663,0,20,20,0,0,0,0,0
85664,0,20,20,0,0,0,0,0
85665,0,20,20,0,0,0,0,0
85666,0,20,20,0,0,0,0,0
85667,0,20,20,0,0,0,0,0
85668,0,20,20,0,0,0,0,0
85669,0,20,20,0,0,0,0,0
85670,0,20,20,0,0,0,0,0
85671,0,20,20,0,0,0,0,0
85672,0,20,20,0,0,0,0,0
85673,0,20,20,0,0,0,0,0
85674,0,20,20,0,0,0,0,0
85675,0,20,20,0,0,0,0,0
85676,0,20,20,0,0,0,0,0
85677,0,20,20,0,0,0,0,0
85678,0,20,20,0,0,0,0,0
85679,0,20,20,0,0,0,0,0
85680,0,20,20,0,0,0,0,0
85681,0,20,20,0,0,0,0,0
85682,0,20,20,0,0,0,0,0
85683,0,20,20,0,0,0,0,0
85684,0,20,20,0,0,0,0,0
85685,0,20,20,0,0,0,0,0
85686,0,20,20,0,0,0,0,0
85687,0,20,20,0,0,0,0,0
85688,0,20,20,0,0,0,0,0
85689,0,20,20,0,0,0,0,0
85690,0,20,20,0,0,0,0,0
85691,0,20,20,0,0,0,0,0
85692,0,20,20,0,0,0,0,0
85693,0,20,20,0,0,0,0,0
85694,0,20,20,0,0,0,0,0
85695,0,20,20,0,0,0,0,0
85696,0,20,20,0,0,0,0,0
85697,0,20,20,0,0,0,0,0
85698,0,20,20,0,0,0,0,0
85699,0,20,20,0,0,0,0,0
85700,0,20,20,0,0,0,0,0
85701,0,20,20,0,0,0,0,0
85702,0,20,20,0,0,0,0,0
85703,0,20,20,0,0,0,0,0
85704,0,20,20,0,0,0,0,0
85705,0,20,20,0,0,0,0,0
85706,0,20,20,0,0,0,0,0
85707,0,20,20,0,0,0,0,0
85708,0,20,20,0,0,0,0,0
85709,0,20,20,0,0,0,0,0
85710,0,20,20,0,0,0,0,0
85711,0,20,20,0,0,0,0,0
85712,0,20,20,0,0,0,0,0
85713,0,20,20,0,0,0,0,0
85714,0,20,20,0,0,0,0,0
85715,0,20,20,0,0,0,0,0
85716,0,20,20,0,0,0,0,0
85717,0,20,20,0,0,0,0,0
85718,0,20,20,0,0,0,0,0
85719,0,20,20,0,0,0,0,0
85720,0,20,20,0,0,0,0,0
85721,0,20,20,0,0,0,0,0
85722,0,20,20,0,0,0,0,0
85723,0,20,20,0,0,0,0,0
85724,0,20,20,0,0,0,0,0
85725,0,20,20,0,0,0,0,0
85726,0,20,20,0,0,0,0,0
85727,0,20,20,0,0,0,0,0
85728,0,20,20,0,0,0,0,0
85729,0,20,20,0,0,0,0,0
85730,0,20,20,0,0,0,0,0
85731,0,20,20,0,0,0,0,0
85732,0,20,20,0,0,0,0,0
85733,0,20,20,0,0,0,0,0
85734,0,20,20,0,0,0,0,0
85735,0,20,20,0,0,0,0,0
85736,0,20,20,0,0,0,0,0
85737,0,20,20,0,0,0,0,0
85738,0,20,20,0,0,0,0,0
85739,0,20,20,0,0,0,0,0
85740,0,20,20,0,0,0,0,0
85741,0,20,20,0,0,0,0,0
85742,0,20,20,0,0,0,0,0
85743,0,20,20,0,0,0,0,0
85744,0,20,20,0,0,0,0,0
85745,0,20,20,0,0,0,0,0
85746,0,20,20,0,0,0,0,0
85747,0,20,20,0,0,0,0,0
