c_place_id,c_place_1990,c_name,c_name_chn,x_coord,y_coord
912.0,622824,Heshui,"合水",108.26154,36.02541
913.0,622822,"Huan Xian","環縣",107.03828,36.5838
914.0,622826,"Ning Xian","寧縣",108.08625,35.558
915.0,622825,Zhengning,"正寧",108.2726,35.43061
916.0,610427,"Bin Xian","彬縣",108.07984,35.06594
917.0,610428,Changwu,"長武",107.80279,35.16162
918.0,610426,Yongshou,"永壽",108.15185,34.68863
919.0,610429,Xunyi,"洵邑",108.49099,35.25364
920.0,622827,Zhenyuan,"鎮原",107.1582,35.85479
921.0,622722,Jingchuan,"涇川",107.42799,35.36898
922.0,622723,Lingtai,"靈臺",107.42615,35.09102
923.0,622426,Weiyuan,"渭源",104.13044,35.12513
924.0,622427,Lintao,"臨洮",103.87895,35.49272
925.0,622925,Hezheng,"和政",103.31496,35.33102
926.0,622922,Kangle,"康樂",103.63141,35.19262
927.0,622927,"Jishishan Bao`an-Dongxiang-Sala Zizhixian","枳石山保安族東鄉族撒拉族自治縣",102.92223,35.70248
928.0,622921,Linxia,"臨夏",103.00827,35.52192
929.0,623021,Lintan,"臨潭",103.67665,34.78497
930.0,623022,Zhuoni,"卓尼",103.1884,34.66938
931.0,623024,Diebu,"迭部",103.51422,33.97943
932.0,623027,Xiahe,"夏河",102.54576,35.06824
933.0,622429,"Min Xian","岷縣",104.34736,34.4303
934.0,620101,"Lanzhou Shixiaqu","蘭州市轄區",103.38103,36.1748
935.0,620401,"Baiyin Shixiaqu","白銀市轄區",104.90855,36.65558
936.0,620123,Yuzhong,"榆中",104.20468,36.02566
937.0,620122,Gaolan,"皋蘭",103.86427,36.45171
938.0,620524,Wushan,"武山",104.85497,34.67737
939.0,622425,Longxi,"隴西",104.59486,35.13024
940.0,622428,"Zhang Xian","漳縣",104.35702,34.67983
941.0,622424,Tongwei,"通渭",105.22693,35.20704
942.0,622421,Dingxi,"定西",104.62369,35.67345
943.0,620421,Jingyuan,"靖遠",104.74869,36.47997
944.0,622901,"Linxia Shi","臨夏市",103.19698,35.58402
945.0,622923,Yongjing,"永靖",103.26929,35.98898
946.0,622924,Guanghe,"廣河",103.62875,35.46466
947.0,622926,"Dongxiang Zizhixian","東鄉族自治縣",103.442,35.7158
948.0,630101,"Xining Shixiaqu","西寧市轄區",101.73036,36.63768
949.0,630121,"Datong Hui-Tu Zizhixian","大通回族土族自治縣",101.41426,37.05249
950.0,632121,Ping`an,"平安",101.9831,36.38574
951.0,632122,"Minhe Hui-Tu Zizhixian","民和回族土族自治縣",102.75387,36.10833
952.0,632123,Ledu,"樂都",102.46889,36.51428
953.0,632124,Huangzhong,"湟中",101.5532,36.60368
954.0,632126,"Huzhu Tu Zizhixian","互助土族自治縣",102.24291,36.80859
955.0,632127,"Hualong Hui Zizhixian","化隆回族自治縣",102.13033,36.05244
956.0,632128,"Xunhua Sala Zizhixian","循化撒拉族自治縣",102.40481,35.66598
957.0,632321,Tongren,"同仁",102.06092,35.39351
958.0,632322,Jianzha,"尖扎",101.84501,35.91503
959.0,632523,Guide,"貴德",101.51249,35.97464
960.0,152824,"Wulate-qian Qi","烏拉特前旗",109.03048,40.85852
961.0,150122,Tuoketuo,"托克托",111.30529,40.33212
962.0,150201,"Baotou Shixiaqu","包頭市轄區",109.94669,40.63991
963.0,150202,"Donghe Qu","東河區",0.0,0.0
964.0,150203,"Kundulun Qu","昆都倫區",0.0,0.0
965.0,150204,"Qingshan Qu","青山區",0.0,0.0
966.0,150205,"Shiguai Kuangqu","石拐礦區",0.0,0.0
967.0,150206,"Baiyun Kuangqu","白云礦區",0.0,0.0
968.0,150207,"Baotou Jiaoqu","包頭郊區",0.0,0.0
969.0,152722,"Dalate Qi","達拉特旗",109.8529,40.16507
970.0,612723,Fugu,"府谷",110.80847,39.14011
971.0,152723,"Zhunge`er Qi","准格爾旗",110.77449,39.76945
972.0,152101,"Haila`er Shi","海拉爾市",119.6778,49.19386
973.0,152102,"Manzhouli Shi","滿州里市",117.55015,49.46044
974.0,152104,"Yakeshi Shi","牙克石市",121.51488,49.25266
975.0,152125,"E`erguna-you Qi","額爾古納右旗",120.50042,51.65385
976.0,152126,"E`erguna-zuo Qi","額爾古納左旗",121.57331,51.43838
977.0,152127,"Elunchun Zizhiqi","鄂倫春自治旗",123.9399,50.21508
978.0,152128,"Ewenke Zizhiqi","鄂溫克族自治旗",119.98734,48.36758
979.0,152129,"Xinba`erhu-you Qi","新巴爾虎右旗",116.65581,48.71031
980.0,152130,"Xinba`erhu-zuo Qi","新巴爾虎左翼旗",118.89771,48.52208
981.0,152131,"Chenba`erhu Qi","陳巴爾虎旗",119.69191,49.45421
982.0,650101,"Wulumuqi Shixiaqu","烏魯木齊市轄區",87.60291,43.75568
983.0,650121,Wulumuqi,"烏魯木齊",87.85936,43.57525
984.0,650201,"Kelamayi Shixiaqu","克拉瑪依市轄區",85.27054,45.40863
985.0,650202,"Dushanzi Qu","獨山子區",0.0,0.0
986.0,652101,"Tulufan Shi","吐魯番市",89.12554,42.49232
987.0,652122,Shanshan,"鄯善",90.70586,42.37451
988.0,652123,Tuokesun,"托克遜",88.25669,42.32539
989.0,652201,"Hami Shi","哈密市",93.74998,42.28098
990.0,652222,"Balikun Hasake Zizhixian","巴里坤哈薩克自治縣",93.06347,44.17698
991.0,652223,Yiwu,"伊吾",95.01254,43.50551
992.0,652301,"Changji Shi","昌吉市",87.25,44.19002
993.0,652322,Miquan,"米泉",87.62736,44.35005
994.0,652323,Hutubi,"呼圖壁",86.53364,44.20635
995.0,652324,Manasi,"瑪納斯",86.30733,44.29108
996.0,652325,Qitai,"奇台",90.27048,44.44029
997.0,652326,Fukang,"阜康",88.23728,44.36234
998.0,652327,Jimusa`er,"吉木薩爾",88.91931,44.24089
999.0,652328,"Mulei Hasake Zizhixian","木壘哈薩克自治縣",90.73632,44.29945
1000.0,652701,"Bole Shi","博樂市",81.65688,44.85297
1001.0,652722,Jinghe,"精河",82.72873,44.59604
1002.0,652723,Wenquan,"溫泉",80.74635,44.97491
1003.0,652801,"Ku`erle Shi","庫爾勒市",85.80206,41.72717
1004.0,652822,Luntai,"輪臺",84.63132,41.76977
1005.0,652823,Yuli,"尉犁",87.03097,40.93072
1006.0,652824,Ruoqiang,"若羌",90.23983,38.6986
1007.0,652825,Qiemo,"且末",85.58221,37.96482
1008.0,652826,"Yanqi Hui Zizhixian","焉耆回族自治縣",86.15775,42.00627
1009.0,652827,Hejing,"和靜",85.24325,42.74234
1010.0,652828,Heshuo,"和碩",87.47542,42.12071
1011.0,652829,Bohu,"博湖",86.90909,41.88306
1012.0,652901,"Akesu Shi","阿克蘇市",81.48461,40.40819
1013.0,652922,Wensu,"溫宿",80.45163,41.5881
1014.0,652923,Kuche,"庫車",83.3858,41.70468
1015.0,652924,Shaya,"沙雅",82.95353,40.46592
1016.0,652925,Xinhe,"新和",82.07025,41.31669
1017.0,652926,Baicheng,"拜城",81.80976,42.00153
1018.0,652927,Wushi,"烏什",79.16342,41.27913
1019.0,652928,Awati,"阿瓦提",80.41757,40.13759
1020.0,652929,Keping,"柯坪",78.94467,40.4717
1021.0,653001,"Atushi Shi","阿圖什市",76.60554,40.10113
1022.0,653022,Aketao,"阿克陶",75.06778,38.57869
1023.0,653023,Aheqi,"阿合奇",77.70143,40.75195
1024.0,653024,Wuqia,"烏恰",74.84757,39.75736
1025.0,653101,"Kashi Shi","喀什市",75.9677,39.49524
1026.0,653121,Shufu,"疏附",75.60295,39.34257
1027.0,653122,Shule,"疏勒",76.39514,39.15814
1028.0,653123,Yingjisha,"英吉沙",76.32492,38.73729
1029.0,653124,Zepu,"澤普",77.19019,38.12328
1030.0,653125,Shache,"莎車",76.88741,38.27605
1031.0,653126,Yecheng,"葉城",77.33359,36.93799
1032.0,653127,Maigaiti,"麥蓋提",78.27663,38.87034
1033.0,653128,Yuepuhu,"岳普湖",76.91141,39.05782
1034.0,653129,Jiashi,"伽師",77.17843,39.60884
1035.0,653130,Bachu,"巴楚",78.56746,39.45462
1036.0,653131,"Tashiku`ergan Tajike Zizhixian","塔什庫爾干塔吉克族自治縣",75.69657,36.95525
1037.0,653201,"Hetian Shi","和田市",80.18221,37.47478
1038.0,653221,Hetian,"和田",79.17156,35.6512
1039.0,653222,Moyu,"墨玉",80.01076,38.13627
1040.0,653223,Pishan,"皮山",78.52285,37.11352
1041.0,653224,Luopu,"洛浦",80.72757,38.00415
1042.0,653225,Cele,"策勒",81.11584,37.39017
1043.0,653226,Yutian,"于田",81.92945,37.3537
1044.0,653227,Minfeng,"民豐",83.66574,37.40847
1045.0,654001,"Kuitun Shi","奎屯市",85.0447,44.45312
1046.0,654101,"Yining Shi","伊寧市",81.29861,43.86734
1047.0,654121,Yining,"伊寧",81.5973,43.99845
1048.0,654122,"Chabucha`er Xibo Zizhixian","察布查爾錫伯族自治縣",81.10194,43.57662
1049.0,654123,Huocheng,"霍城",80.82651,44.25357
1050.0,654124,Gongliu,"鞏留",82.46295,43.25335
1051.0,654125,Xinyuan,"新源",83.50257,43.35969
1052.0,654126,Zhaosu,"昭蘇",81.01296,42.78612
1053.0,654127,Tekesi,"特克斯",82.06172,42.88549
1054.0,654128,Nileke,"尼勒克",83.37057,43.83175
1055.0,654201,"Tacheng Shi","塔城市",83.12521,46.79923
1056.0,654221,Emin,"額民",84.25906,46.58378
1057.0,654222,Wusu,"烏蘇",84.20845,44.39441
1058.0,654223,Shawan,"沙灣",85.49521,44.30827
1059.0,654224,Tuoli,"托里",83.94765,45.6742
1060.0,654225,Yumin,"裕民",82.80699,45.95013
1061.0,654226,"Hebukesai`er Menggu Zizhixian","和布克塞爾蒙古族自治縣",85.99002,46.17764
1062.0,654301,"Aletai Shi","阿勒泰市",87.73787,47.91519
1063.0,654321,Bu`erkin,"布爾津",87.2429,48.28478
1064.0,654322,Fuyun,"富蘊",89.43313,46.4911
1065.0,654323,Fuhai,"福海",87.99245,46.56984
1066.0,654324,Habahe,"哈巴河",86.38596,48.43658
1067.0,654325,Qinghe,"青河",90.43967,46.13703
1068.0,654326,Jimunai,"吉木乃",86.26496,47.44741
1069.0,659001,"Shihezi Shi","石河子市",85.98099,44.27322
1070.0,950021,Voroshilov,,0.0,0.0
1071.0,950022,Nikolsk,,0.0,0.0
1072.0,700221,Sunchun,"宣川",0.0,0.0
1073.0,622124,"Subei Menggu Zizhixian","肅北蒙古族自治縣",96.84287,41.75163
1074.0,622103,"Dunhuang Shi","敦煌市",94.14347,40.63093
1075.0,622126,Anxi,"安西",95.86156,40.83391
1076.0,622101,"Yumen Shi","玉門市",97.46591,40.28728
1077.0,622125,"Akesai Hasake Zizhixian","阿克塞哈薩克族自治縣",93.73779,39.47729
1078.0,632223,Haiyan,"海晏",100.77792,37.15053
1079.0,632224,Gangcha,"剛察",99.82301,37.56551
1080.0,320101,"Nanjing Shixiaqu","南京市轄區",118.91966,32.08531
1081.0,320121,Jiangning,"江寧",118.80165,31.86602
1082.0,321123,Jurong,"句容",119.17538,31.92395
1083.0,320481,"Liyang Shi","溧陽市",119.37982,31.41813
1084.0,320124,Lishui,"溧水",119.02735,31.57993
1085.0,320125,Gaochun,"高淳",118.95555,31.31849
1086.0,320122,Jiangpu,"江浦",118.51822,32.01642
1087.0,320123,Liuhe,"六合",118.81857,32.38806
1088.0,342523,Guangde,"廣德",119.36272,30.89773
1089.0,342522,Langxi,"郎溪",119.18386,31.05362
1090.0,342626,"He Xian","和縣",118.29215,31.7118
1091.0,342625,Hanshan,"含山",118.05766,31.65358
1092.0,342301,"Chuzhou Shi","滁州市",118.16822,32.35086
1093.0,342327,Jiashan,"嘉山",118.12628,32.82329
1094.0,342324,Quanjiao,"全椒",118.11106,32.03659
1095.0,342322,Lai`an,"來安",118.51578,32.46033
1096.0,340301,"Bengbu Shixiaqu","蚌埠市轄區",117.37363,32.92378
1097.0,342326,Fengyang,"鳳陽",117.53944,32.8279
1098.0,340321,Huaiyuan,"懷遠",117.02123,33.00005
1099.0,342325,Dingyuan,"定遠",117.63661,32.44745
1100.0,340121,Changfeng,"長豐",117.14516,32.26492
1101.0,342423,Huoqiu,"霍丘",116.1918,32.17431
1102.0,320501,"Suzhou Shixiaqu","蘇州市轄區",120.60842,31.29645
1103.0,320524,"Wu Xian","吳縣",120.39988,31.23863
1104.0,320522,Taicang,"太倉",121.15616,31.53956
1105.0,320583,"Kunshan Shi","崑山市",120.97641,31.31776
1106.0,320581,"Changshu Shi","常熟市",120.81321,31.65043
1107.0,320582,"Zhangjiagang Shi","張家港市",120.59098,31.86945
1108.0,320525,Wujiang,"吳江",120.62121,30.99985
1109.0,310113,"Baoshan Qu","寶山區",121.42998,31.38162
1110.0,310222,Jiading,"嘉定",121.26569,31.35789
1111.0,310230,Chongming,"崇明",121.52597,31.65255
1112.0,310224,Chuansha,"川沙",121.63965,31.25288
1113.0,310229,Qingpu,"青浦",121.08737,31.11716
1114.0,310226,Fengxian,"奉賢",121.55248,30.90635
1115.0,310227,Songjiang,"松江",121.19654,31.02618
1116.0,310228,Jinshan,"金山",121.21631,30.82163
1117.0,310225,Nanhui,"南匯",121.71726,31.00747
1118.0,310101,"Shanghai Shixiaqu","上海市轄區",121.45517,31.21788
1119.0,310221,Shanghai,"上海",121.4083,31.1156
1120.0,320401,"Changzhou Shixiaqu","常州市轄區",119.97384,31.77845
1121.0,320421,Wujin,"武進",119.83667,31.75292
1122.0,320201,"Wuxi Shixiaqu","無錫市轄區",120.20393,31.48211
1123.0,320222,Wuxi,"無錫",120.47485,31.52468
1124.0,321024,Jingjiang,"靖江",120.29292,32.03494
1125.0,320281,"Jiangyin Shi","江陰市",120.29724,31.82189
1126.0,320282,"Yixing Shi","宜興市",119.80732,31.37301
1127.0,321101,"Zhenjiang Shixiaqu","鎮江市轄區",119.46509,32.19801
1128.0,321121,Dantu,"丹徒",119.41722,32.0464
1129.0,321124,Yangzhong,"楊中",119.83715,32.15166
1130.0,321181,"Danyang Shi","丹陽市",119.64717,31.92584
1131.0,320422,Jintan,"金壇",119.52525,31.71798
1132.0,321001,"Yangzhou Shixiaqu","揚州市轄區",119.42314,32.40992
1133.0,321026,Jiangdu,"江都",119.68203,32.54399
1134.0,321027,Hanjiang,"邗江",119.53148,32.43244
1135.0,321081,"Yizheng Shi","儀徵市",119.19547,32.41368
1136.0,321025,Taixing,"泰興",120.10241,32.18632
1137.0,320926,Dafeng,"大豐",120.52417,33.21192
1138.0,320831,Jinhu,"金湖",119.11928,33.00964
1139.0,321022,Gaoyou,"高郵",119.50949,32.83685
1140.0,321083,"Xinghua Shi","興化市",119.98389,32.93119
1141.0,321023,Baoying,"寶應",119.42946,33.20397
1142.0,320621,Hai`an,"海安",120.54156,32.535
1143.0,320981,"Dongtai Shi","東台市",120.51347,32.7681
1144.0,321028,"Tai Xian","泰縣",120.05972,32.52509
1145.0,321082,"Taizhou Shi","泰州市",119.93157,32.50862
1146.0,320622,Rugao,"如皋",120.5992,32.24597
1147.0,320601,"Nantong Shixiaqu","南通市轄區",120.82661,32.00199
1148.0,320623,Rudong,"如東",121.05157,32.4025
1149.0,320624,Nantong,"南通",121.04009,32.025
1150.0,320625,Haimen,"海門",121.29523,31.93392
1151.0,320681,"Qidong Shi","啟東市",121.67704,31.89424
1152.0,330922,Shengsi,"嵊泗",122.45421,30.70707
1153.0,320829,Hongze,"洪澤",118.81578,33.22077
1154.0,320882,"Huai`an Shi","淮安市",119.30779,33.52066
1155.0,320901,"Yancheng Shixiaqu","鹽城市轄區",120.05315,33.32158
1156.0,320923,Funing,"阜寧",119.72986,33.69394
1157.0,320925,Jianhu,"建湖",119.82825,33.48832
1158.0,320801,"Huaiyin Shixiaqu","淮陰市轄區",119.01256,33.48166
1159.0,320821,Huaiyin,"淮陰",118.966,33.62785
1160.0,320922,Binhai,"濱海",119.99086,34.08535
1161.0,320924,Sheyang,"射陽",120.24243,33.74713
1162.0,340101,"Hefei Shixiaqu","合肥市轄區",117.23199,31.7944
1163.0,340122,Feixi,"肥西",117.58073,31.90752
1164.0,340123,Feidong,"肥東",117.05482,31.7541
1165.0,340828,Yuexi,"岳西",116.19399,30.90927
1166.0,342425,Shucheng,"舒城",116.84561,31.28012
1167.0,342622,Lujiang,"廬江",117.30024,31.26379
1168.0,342623,Wuwei,"無為",117.91573,31.22699
1169.0,342601,"Chaohu Shi","巢湖市",117.69303,31.63394
1170.0,422126,Yingshan,"英山",115.80925,30.83051
1171.0,340801,"Anqing Shixiaqu","安慶市轄區",117.10672,30.59754
1172.0,340822,Huaining,"懷寧",116.76847,30.58787
1173.0,340821,Tongcheng,"桐城",116.92346,30.95953
1174.0,340823,Zongyang,"樅陽",117.4117,30.87223
1175.0,340824,Qianshan,"潛山",116.50387,30.76113
1176.0,340825,Taihu,"太湖",116.12807,30.45528
1177.0,340826,Susong,"宿松",116.23833,30.10508
1178.0,340827,Wangjiang,"望江",116.68215,30.23923
1179.0,340501,"Ma`anshan Shixiaqu","馬鞍山市轄區",118.54806,31.68784
1180.0,340521,Dangtu,"當塗",118.63371,31.48465
1181.0,340201,"Wuhu Shixiaqu","蕪湖市轄區",118.38266,31.39171
1182.0,340221,Wuhu,"蕪湖",118.50944,31.16363
1183.0,340222,Fanchang,"繁昌",118.17263,31.1257
1184.0,342501,"Xuancheng Shi","宣城市",118.78246,30.93435
1185.0,342524,Ningguo,"寧國",119.01153,30.53047
1186.0,342529,"Jing Xian","涇縣",118.32649,30.60656
1187.0,341001,"Huangshan Shixiaqu","黃山市轄區",118.09853,30.08748
1188.0,342530,Jingde,"旌德",118.50313,30.29994
1189.0,340223,Nanling,"南陵",118.24876,30.90906
1190.0,342901,"Guichi Shi","貴池市",117.45792,30.53446
1191.0,342923,Qingyang,"青陽",117.89855,30.57858
1192.0,340701,"Tongling Shixiaqu","銅陵市轄區",117.8252,30.94136
1193.0,340721,Tongling,"銅陵",117.94275,30.93265
1194.0,342922,Shidai,"石埭",117.56393,30.18099
1195.0,342921,Dongzhi,"東至",116.9651,30.0283
1196.0,341021,"She Xian","歙縣",118.53594,29.80669
1197.0,341022,Xiuning,"休寧",118.04522,29.70612
1198.0,362334,Wuyuan,"務源",117.78953,29.30846
1199.0,341024,Qimen,"祁門",117.57091,29.85179
1200.0,341023,"Yi Xian","黟縣",117.86717,29.98967
1201.0,342531,Jixi,"績溪",118.63335,30.14682
1202.0,152825,"Wulate-zhong Qi","烏拉特中旗",108.4928,41.80101
1203.0,152826,"Wulate-hou Qi","烏拉特後旗",106.40624,41.53023
1204.0,413001,"Xinyang Shi","信陽市",114.04509,32.16301
1205.0,413023,Xinyang,"信陽",114.19419,32.18452
1206.0,413028,Luoshan,"羅山",114.44803,32.01929
1207.0,422223,Dawu,"大悟",114.32126,31.57574
1208.0,413024,Huangchuan,"潢川",115.14041,32.12113
1209.0,413025,Guangshan,"光山",114.86918,31.94826
1210.0,413029,"Xin Xian","新縣",114.87921,31.64246
1211.0,413027,Shangcheng,"商城",115.39706,31.74676
1212.0,413026,Gushi,"固始",115.66048,32.15999
1213.0,622626,"Wen Xian","文縣",104.87088,32.96608
1214.0,640101,"Yinchuan Shixiaqu","銀川市轄區",106.19802,38.51547
1215.0,640121,Yongning,"永寧",106.0943,38.29226
1216.0,640122,Helan,"賀蘭",106.40866,38.671
1217.0,640201,"Shizuishan Shixiaqu","石嘴山市轄區",106.56967,39.17943
1218.0,640221,Pingluo,"平羅",106.39792,38.9234
1219.0,642101,"Wuzhong Shi","吳忠市",106.19622,37.77554
1220.0,642125,Lingwu,"靈武",106.52084,37.94462
1221.0,640222,Taole,"陶樂",106.63038,38.70539
1222.0,640223,Huinong,"惠農",106.73897,39.20251
1223.0,642126,Yanchi,"鹽池",107.06898,37.61366
1224.0,642123,Zhongwei,"中衛",104.92379,37.34421
1225.0,642102,"Qingtongxia Shi","青銅峽市",105.89917,37.90059
1226.0,642124,Zhongning,"中寧",105.7361,37.46998
1227.0,623025,Maquu,"瑪曲",101.61833,33.73077
1228.0,623026,Luqu,"碌曲",102.47059,34.39403
1229.0,622623,Dangchang,"宕昌",104.42823,33.97314
1230.0,623023,Zhouqu,"舟曲",104.32485,33.63405
1231.0,612326,Ningqiang,"寧強",105.99304,32.91158
1232.0,612701,"Yulin Shi","榆林市",109.6657,38.37944
1233.0,612724,Hengshan,"橫山",109.54798,37.79312
1234.0,612726,Dingbian,"定邊",107.80262,37.34271
1235.0,612301,"Hanzhong Shi","漢中市",107.02693,33.19483
1236.0,612321,Nanzheng,"南鄭",106.94827,32.75965
1237.0,612325,"Mian Xian","勉縣",106.66528,33.266
1238.0,612322,Chenggu,"城固",107.26893,33.20363
1239.0,612323,"Yang Xian","洋縣",107.63582,33.37844
1240.0,612324,Xixiang,"西鄉",107.76089,32.8747
1241.0,612328,Zhenba,"鎮巴",107.84954,32.49074
1242.0,610330,"Feng Xian","鳳縣",106.77304,33.94667
1243.0,610331,Taibai,"太白",107.41462,33.90932
1244.0,612329,Liuba,"留壩",106.98011,33.58087
1245.0,612327,Lueyang,"略陽",106.11309,33.36677
1246.0,612401,"Ankang Shi","安康市",108.93676,32.82692
1247.0,612426,Langao,"嵐皋",108.88987,32.23393
1248.0,612427,Pingli,"平利",109.26355,32.24677
1249.0,612428,Zhenping,"鎮坪",109.39757,31.9558
1250.0,612423,Shiquan,"石泉",108.25291,33.05174
1251.0,612424,Ningshan,"寧陝",108.49341,33.4786
1252.0,612425,Ziyang,"紫陽",108.39967,32.47444
1253.0,612429,Xunyang,"洵陽",109.39591,32.85073
1254.0,612430,Baihe,"白河",109.902,32.71271
1255.0,612422,Hanyin,"漢陰",108.45599,32.89404
1256.0,622624,"Cheng Xian","成縣",105.68259,33.79195
1257.0,622621,Wudu,"武都",105.13259,33.26946
1258.0,622625,"Kang Xian","康縣",105.64609,33.27985
1259.0,622630,"Hui Xian","徽縣",105.99942,33.85888
1260.0,622629,Liangdang,"兩當",106.39346,33.87477
1261.0,620423,Jingtai,"景泰",104.13684,37.17312
1262.0,632525,Guinan,"貴南",100.91729,35.69768
1263.0,622201,"Zhangye Shi","張掖市",100.46259,38.9867
1264.0,622222,"Su`nan Yugu Zizhixian","肅南裕固族自治縣",99.76422,38.64345
1265.0,622223,Minle,"民樂",100.72578,38.39758
1266.0,622224,Linze,"臨澤",100.17383,39.33545
1267.0,632222,Qilian,"祁連",99.63207,38.25407
1268.0,620201,"Jiayuguan Shixiaqu","嘉峪關市轄區",98.13824,39.79802
1269.0,622102,"Jiuquan Shi","酒泉市",98.81773,39.56701
1270.0,622123,Jinta,"金塔",99.11275,40.35538
1271.0,622226,Shandan,"山丹",101.23595,38.49981
1272.0,620321,Yongchang,"永昌",101.76487,38.48862
1273.0,622301,"Wuwei Shi","武威市",102.73926,37.78123
1274.0,622326,"Tianzhu Zang Zizhixian","天祝藏族自治縣",102.82593,37.2125
1275.0,620301,"Jinchang Shixiaqu","金昌市轄區",102.23815,38.50781
1276.0,622322,Minqin,"民勤",103.00226,38.7612
1277.0,620121,Yongdeng,"永登",103.20729,36.64794
1278.0,632125,Huangyuan,"湟源",101.16462,36.57392
1279.0,632221,"Menyuan Hui Zizhixian","門源回族自治縣",101.75617,37.45001
1280.0,622225,Gaotai,"高臺",99.53782,39.47241
1281.0,622323,Gulang,"古浪",103.27103,37.49461
1282.0,330101,"Hangzhou Shixiaqu","杭州市轄區",120.13495,30.23709
1283.0,330481,"Haining Shi","海寧市",120.57567,30.4591
1284.0,330123,Fuyang,"富陽",119.78899,29.97114
1285.0,330125,Yuhang,"餘杭",120.04743,30.36106
1286.0,330124,Lin`an,"臨安",119.35614,30.19651
1287.0,330122,Tonglu,"桐廬",119.57201,29.84481
1288.0,330421,Jiashan,"嘉善",120.89991,30.88917
1289.0,330401,"Jiaxing Shixiaqu","嘉興市轄區",120.75949,30.77458
1290.0,330402,"Jiaxing Shichengqu","嘉興市城區",0.0,0.0
1291.0,330411,"Jiaxing Shijiaoqu","嘉興市郊區",0.0,0.0
1292.0,330422,Pinghu,"平湖",121.11551,30.7178
1293.0,330424,Haiyan,"海鹽",120.89493,30.49501
1294.0,330425,Tongxiang,"桐鄉",120.48157,30.63508
1295.0,330501,"Huzhou Shixiaqu","湖州市轄區",120.18221,30.79213
1296.0,330522,Changxing,"長興",119.83566,30.95086
1297.0,330521,Deqing,"德清",120.07419,30.56132
1298.0,330523,Anji,"安吉",119.56025,30.62368
1299.0,330126,Jiande,"建德",119.33026,29.48923
1300.0,330127,Chun`an,"淳安",118.83872,29.61478
1301.0,330701,"Jinhua Shixiaqu","金華市轄區",119.59818,29.10452
1302.0,330721,Jinhua,"金華",119.43941,29.02152
1303.0,330781,"Lanxi Shi","蘭溪市",119.56152,29.26941
1304.0,330727,Pan`an,"磐安",120.5398,29.05866
1305.0,330783,"Dongyang Shi","東陽市",120.39559,29.22903
1306.0,330782,"Yiwu Shi","義烏市",120.04517,29.28787
1307.0,330722,Yongkang,"永康",120.11797,28.91698
1308.0,330723,Wuyi,"武義",119.71322,28.77777
1309.0,330726,Pujiang,"浦江",119.90223,29.52445
1310.0,330801,"Quzhou Shixiaqu","衢州市轄區",118.86797,28.93492
1311.0,330821,"Qu Xian","衢縣",119.01388,28.9167
1312.0,330825,Longyou,"龍游",119.18598,29.00615
1313.0,330822,Changshan,"常山",118.50414,28.98748
1314.0,330881,"Jiangshan Shi","江山市",118.59563,28.56657
1315.0,330824,Kaihua,"開化",118.32338,29.19932
1316.0,332501,"Lishui Shi","麗水市",119.84272,28.40954
1317.0,330328,Wencheng,"文成",120.02442,27.77097
1318.0,332522,Qingtian,"青田",120.11694,28.19958
1319.0,332526,Jinyun,"縉雲",120.13308,28.66901
1320.0,332528,Songyang,"松陽",119.44344,28.42865
1321.0,332527,Suichang,"遂昌",119.09,28.50244
1322.0,332502,"Longquan Shi","龍泉市",119.06294,28.02133
1323.0,332529,"Jingningshe Zizhixian","景寧畬族自治縣",119.60034,27.90514
1324.0,332525,Qingyuan,"慶元",119.16387,27.62405
1325.0,332523,Yunhe,"雲和",119.53913,28.07522
1326.0,330601,"Shaoxing Shixiaqu","紹興市轄區",120.59503,29.99302
1327.0,330621,Shaoxing,"紹興",120.53488,29.95123
1328.0,330181,"Xiaoshan Shi","蕭山市",120.32753,30.07941
1329.0,330681,"Zhuji Shi","諸暨市",120.21175,29.67723
1330.0,330281,"Yuyao Shi","餘姚市",121.17387,29.94695
1331.0,330622,Shangyu,"上虞",120.8689,29.95289
1332.0,330623,"Sheng Xian","嵊縣",120.78429,29.58104
1333.0,330624,Xinchang,"新昌",120.96127,29.39494
1334.0,330201,"Ningbo Shixiaqu","寧波市轄區",121.75347,29.8969
1335.0,330227,"Yin Xian","鄞縣",121.50461,29.77811
1336.0,330282,"Cixi Shi","慈溪市",121.34489,30.1745
1337.0,330283,"Fenghua Shi","奉化市",121.41609,29.58759
1338.0,330211,"Zhenhai Qu","鎮海區",0.0,0.0
1339.0,330901,"Zhoushan Shixiaqu","舟山市轄區",122.14129,30.05781
1340.0,330902,"Dinghai Qu","定海區",0.0,0.0
1341.0,330903,"Putuo Qu","普陀區",0.0,0.0
1342.0,330921,Daishan,"岱山",122.16398,30.27943
1343.0,330225,Xiangshan,"象山",121.90922,29.24536
1344.0,332626,Sanmen,"三門",0.0,0.0
1345.0,332602,"Linhai Shi","臨海市",121.38619,28.86274
1346.0,332623,Wenling,"溫嶺",121.43025,28.37366
1347.0,332601,"Jiaojiang Shi","椒江市",121.41214,28.68431
1348.0,332603,"Huangyan Shi","黃巖市",121.22947,28.58781
1349.0,332625,Tiantai,"天台",0.0,0.0
1350.0,332624,Xianju,"仙居",120.61172,28.729
1351.0,330226,Ninghai,"寧海",121.4901,29.30826
