tts_sysno,c_textid,c_personid,c_role_id,c_year,c_nh_code,c_nh_year,c_range_code,c_source,c_pages,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
24390,25748,93243,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24391,25749,93766,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24392,25750,94165,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24393,25750,95096,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24394,25751,94651,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24395,25752,32980,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24396,25753,32169,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24397,25754,24412,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24398,25755,94660,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24399,25756,94660,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24400,25757,92484,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24401,25758,92484,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24402,25759,92903,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24403,25760,12236,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24404,25761,12236,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24405,25762,32130,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24406,25763,93138,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24407,25764,93198,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24408,25765,93201,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24409,25766,93928,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24410,25767,93139,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24411,25768,31175,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24412,25770,20876,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24413,25771,31170,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24414,25772,93166,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24415,25773,32691,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24416,25774,93179,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24417,25775,93916,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24418,25776,94160,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24419,25777,94124,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24420,25778,93243,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24421,25779,31725,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24422,25780,26626,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24423,25780,93673,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24424,25780,93779,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24425,25780,94042,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24426,25781,40517,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24427,25782,94430,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24428,25783,24412,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24429,25784,24412,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24430,25785,95000,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24431,25786,95000,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24432,25787,21194,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24433,25788,21194,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24434,25789,21194,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24435,25790,94999,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24436,25791,95000,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24437,25792,92145,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24438,25793,93636,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24439,25794,92435,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24440,25795,13624,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24441,25796,95096,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24442,25797,30982,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24443,25798,40517,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24444,25799,40517,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24445,25800,40517,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24446,25801,94965,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24447,25802,33649,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24448,25803,93533,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24449,25804,93533,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24450,25805,93730,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24451,25806,31726,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24452,25807,94499,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24453,25808,92788,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24454,25809,94771,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24455,25810,93052,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24456,25811,33587,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24457,25812,94966,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24458,25813,24655,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24459,25814,24654,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24460,25815,24654,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24461,25816,31723,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24462,25817,31723,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24463,25818,94380,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24464,25819,24652,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24465,25820,92257,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24466,25821,33685,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24467,25822,94571,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24468,25823,31068,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24469,25823,32966,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24470,25824,94085,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24471,25825,31732,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24472,25826,39958,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24473,25827,3036,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24474,25828,94685,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24475,25829,12237,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24476,25830,33249,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24477,25831,93470,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24478,25832,92840,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24479,25833,8075,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24480,25834,91958,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24481,25835,11745,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24482,25836,94099,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24483,25837,91958,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24484,25838,21751,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24485,25839,21750,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24486,25840,94324,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24487,25841,11856,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24488,25843,31661,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24489,25844,94322,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24490,25845,94328,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24491,25846,92210,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24492,25847,92212,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24493,25848,92214,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24494,25849,92217,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24495,25850,92483,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24496,25851,92483,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24497,25852,92116,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24498,25852,92271,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24499,25852,92708,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24500,25853,91987,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24501,25854,92738,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24502,25855,32023,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24503,25855,93189,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24504,25856,31723,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24505,25857,31631,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24506,25858,92213,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24507,25859,92424,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24508,25860,18636,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24509,25860,31068,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24510,25860,92748,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24511,25860,92865,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24512,25860,94177,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24513,25860,94465,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24514,25861,93526,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24515,25861,94022,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24516,25862,32461,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24517,25863,33649,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24518,25864,33606,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24519,25864,94941,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24520,25865,44919,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24521,25866,93070,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24522,25867,30976,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24523,25868,33649,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24524,25869,92718,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24525,25870,18420,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24526,25871,33859,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24527,25872,94443,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24528,25873,94119,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24529,25874,92064,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24530,25875,93311,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24531,25876,32198,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24532,25877,93319,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24533,25878,93323,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24534,25879,93329,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24535,25880,93317,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24536,25881,92303,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24537,25882,94330,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24538,25883,93434,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24539,25884,93529,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24540,25885,95069,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24541,25886,92413,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24542,25887,15129,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24543,25888,94002,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24544,25889,92441,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24545,25890,92829,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24546,25891,92828,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24547,25892,94386,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24548,25893,92220,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24549,25894,11102,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24550,25895,94535,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24551,25896,92242,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24552,25897,91964,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24553,25898,93470,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24554,25899,94260,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24555,25900,93580,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24556,25901,94792,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24557,25902,95121,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24558,25903,95121,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24559,25904,91937,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24560,25905,94984,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24561,25906,93043,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24562,25907,93602,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24563,25908,93572,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24564,25909,3605,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24565,25910,92886,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24566,25911,92784,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24567,25912,93916,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24568,25913,92784,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24569,25914,3332,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24570,25915,93109,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24571,25916,94966,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24572,25917,92086,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24573,25918,91991,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24574,25919,95062,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24575,25920,93870,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24576,25921,93861,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24577,25922,93875,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24578,25923,94484,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24579,25924,92161,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24580,25925,92190,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24581,25926,3915,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24582,25927,32889,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24583,25928,91937,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24584,25929,94510,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24585,25930,33201,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24586,25931,33201,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24587,25932,92366,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24588,25933,94607,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24589,25934,95121,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24590,25935,95121,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24591,25936,93412,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24592,25937,93889,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24593,25938,93909,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24594,25939,93909,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24595,25940,94786,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24596,25941,33649,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24597,25942,92303,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24598,25943,25185,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24599,25944,93275,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24600,25945,93859,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24601,25946,94984,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24602,25947,18582,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24603,25948,94018,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24604,25949,94821,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24605,25950,11856,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24606,25951,32169,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24607,25952,17667,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24608,25953,33076,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24609,25954,33859,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24610,25955,33859,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24611,25956,33649,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24612,25957,93332,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24613,25958,33859,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24614,25959,94814,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24615,25960,94817,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24616,25961,94814,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24617,25962,94814,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24618,25963,51149,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24619,25964,95160,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24620,25965,95014,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24621,25966,32980,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24622,25967,92557,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24623,25968,17667,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24624,25969,92831,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24625,25970,92196,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24626,25970,94813,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24627,25971,21751,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24628,25971,93275,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24629,25971,93801,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24630,25971,94814,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24631,25972,94814,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24632,25973,94421,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24633,25974,33685,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24634,25975,92650,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24635,25976,95030,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24636,25977,32430,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24637,25978,30974,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24638,25979,31421,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24639,25980,31591,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24640,25981,92627,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24641,25982,39958,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24642,25983,11746,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24643,25984,32889,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24644,25985,95043,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24645,25986,95036,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24646,25987,93336,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24647,25988,93981,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24648,25989,93367,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24649,25990,92188,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24650,25991,94064,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24651,25992,92242,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24652,25993,92121,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24653,25994,92121,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24654,25995,33201,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24655,25996,92147,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24656,25997,92423,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24657,25998,94462,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24658,25999,10099,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24659,26000,92242,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24660,26001,94582,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24661,26002,95070,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24662,26003,11199,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24663,26004,92058,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24664,26005,94975,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24665,26006,32361,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24666,26007,92068,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24667,26008,94476,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24668,26009,93516,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24669,26010,32054,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24670,26011,92222,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24671,26012,94112,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24672,26013,94737,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24673,26014,31592,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24674,26015,31592,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24675,26016,92292,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24676,26017,32889,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24677,26018,15161,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24678,26019,32672,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24679,26019,92401,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24680,26020,19244,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24681,26021,92138,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24682,26022,32054,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24683,26023,93043,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24684,26024,93400,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24685,26025,92143,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24686,26026,46662,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24687,26027,46662,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24688,26028,93462,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24689,26029,93417,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24690,26030,93242,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24691,26031,32848,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24692,26032,17029,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24693,26033,17029,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24694,26034,17029,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24695,26035,94294,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24696,26036,93049,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24697,26037,8041,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24698,26037,91980,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24699,26038,92632,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24700,26039,94599,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24701,26040,93624,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24702,26041,94132,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24703,26042,93726,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24704,26043,93844,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24705,26044,92285,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24706,26045,94717,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24707,26046,33847,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24708,26047,33847,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24709,26048,33847,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24710,26049,33847,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24711,26050,31312,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24712,26051,46662,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24713,26052,24412,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24714,26053,93761,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24715,26054,3789,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24716,26055,93039,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24717,26056,93950,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24718,26058,32174,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24719,26059,30982,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24720,26060,30982,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24721,26061,92039,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24722,26062,92059,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24723,26063,92047,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24724,26064,92047,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24725,26065,92113,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24726,26066,32093,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24727,26067,92035,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24728,26068,92091,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24729,26069,92072,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24730,26070,91983,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24731,26071,92061,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24732,26072,30885,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24733,26073,92840,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24734,26074,91982,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24735,26075,91980,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24736,26076,42275,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24737,26077,92079,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24738,26078,22057,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24739,26079,21971,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24740,26080,92002,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24741,26081,32174,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24742,26082,92063,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24743,26083,91954,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24744,26084,92061,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24745,26085,92100,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24746,26086,92100,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24747,26087,92055,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24748,26088,92050,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24749,26089,92050,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24750,26090,92239,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24751,26091,31367,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24752,26092,92220,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24753,26093,3789,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24754,26094,3927,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24755,26095,94100,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24756,26096,92423,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24757,26097,93760,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24758,26098,18636,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24759,26098,33685,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24760,26099,94913,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24761,26100,93950,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24762,26100,94167,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24763,26100,94365,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24764,26100,94394,0,-1,-1,-1,-1,,0000000,,load,20100825,,
24765,26100,94686,0,-1,-1,-1,-1,,0000000,,load,20100825,,
