tts_sysno,c_personid,c_sequence,c_status_code,c_firstyear,c_fy_nh_code,c_fy_nh_year,c_fy_range,c_lastyear,c_ly_nh_code,c_ly_nh_year,c_ly_range,c_supplement,c_source,c_pages,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
28467,32194,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28468,32195,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28469,32196,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28470,32197,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28471,32198,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28472,32198,0,165,,0,,,,0,,,,38297,0,,load,20151219,,
28473,32198,0,233,,0,,,,0,,,,24309,pers01688,"《全唐詩・卷95―97》《全唐詩補編・續補遺・卷1》《續拾・卷9》《全唐文・卷235》(據唐代人物知識ベース)。",load,20100820,,
28474,32198,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28475,32199,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28476,32200,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28477,32200,0,233,,0,,,,0,,,,24309,pers01675,"《全唐文・卷330》《全唐詩・卷255》(據唐代人物知識ベース)。",load,20100820,,
28478,32200,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28479,32201,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28480,32202,0,114,,0,,,,0,,,,24309,pers01316,"《全唐詩・卷1》 (據唐代人物知識ベース)。",load,20100820,,
28481,32202,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
28482,32203,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
28483,32204,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28484,32205,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28485,32205,0,233,,0,,,,0,,,,24309,pers01427,"《全唐文・卷33》《全唐詩・卷108》(據唐代人物知識ベース)。",load,20100820,,
28486,32205,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28487,32206,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
28488,32207,0,9,,0,,,,0,,,,38297,0,,load,20151219,,
28489,32207,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28490,32207,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28491,32208,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28492,32209,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28493,32210,1,43,0,0,,,0,0,,,,0,,,TTS,20070312,,
28494,32211,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28495,32212,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28496,32213,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28497,32214,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28498,32215,1,65,0,0,,,0,0,,,,0,,,TTS,20070312,,
28499,32216,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28500,32217,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28501,32218,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28502,32219,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28503,32220,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28504,32221,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28505,32222,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28506,32223,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28507,32224,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28508,32225,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28509,32225,0,233,,0,,,,0,,,,24309,pers00603,"《全唐文・卷739》《全唐詩・卷508》(據唐代人物知識ベース)。",load,20100820,,
28510,32225,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
28511,32226,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28512,32227,0,8,,0,,,,0,,,,38297,0,,load,20151219,,
28513,32227,0,9,,0,,,,0,,,,38297,0,,load,20151219,,
28514,32227,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28515,32227,0,165,,0,,,,0,,,,38297,0,,load,20151219,,
28516,32227,0,233,,0,,,,0,,,,24309,pers00602,"《全唐詩・卷424―462》《全唐詩補編・補逸・卷7》《續拾》《續補遺・卷5》《全唐文・卷656―682》(據唐代人物知識ベース)。",load,20100820,,
28517,32227,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28518,32228,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28519,32228,0,233,,0,,,,0,,,,24309,pers00600,"《全唐詩・卷466》《全唐詩補編・續拾・卷24》《全唐文・卷692》(據唐代人物知識ベース)。",load,20100820,,
28520,32228,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28521,32229,1,23,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
28522,32229,1,55,0,0,,,0,0,,,,0,,,TTS,20070312,,
28523,32230,0,114,,0,,,,0,,,,24309,pers02039,"《全唐詩・卷272》《全唐詩補編・續補遺・卷4》《全唐詩逸・卷上》《續拾・卷16》(據唐代人物知識ベース)。",load,20100820,,
28524,32230,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28525,32231,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
28526,32231,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
28527,32232,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28528,32233,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
28529,32233,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
28530,32234,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28531,32235,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
28532,32235,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
28533,32236,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28534,32237,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28535,32238,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28536,32239,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28537,32240,1,96,0,0,,,0,0,,,,0,,,TTS,20070312,,
28538,32241,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28539,32242,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28540,32243,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28541,32244,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28542,32245,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28543,32246,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28544,32247,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28545,32248,0,9,,0,,,,0,,,,38297,0,,load,20151219,,
28546,32248,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28547,32248,0,165,,0,,,,0,,,,38297,0,,load,20151219,,
28548,32248,0,233,,0,,,,0,,,,24309,pers00290,"《全唐詩・卷396―423》《全唐詩補編・續補遺・卷5》《續拾・卷25》《全唐文・卷647―655》《才調集》(據唐代人物知識ベース)。",load,20100820,,
28549,32248,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
28550,32249,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28551,32250,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
28552,32250,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
28553,32251,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28554,32252,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28555,32253,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28556,32254,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28557,32255,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28558,32256,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28559,32257,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28560,32258,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
28561,32258,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
28562,32259,1,7,0,0,,,0,0,,,,0,,,TTS,20070312,,
28563,32260,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28564,32261,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28565,32262,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28566,32263,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28567,32264,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28568,32265,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28569,32268,1,23,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
28570,32268,1,55,0,0,,,0,0,,,,0,,,TTS,20070312,,
28571,32269,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28572,32272,0,233,,0,,,,0,,,,24309,pers00334,"《全唐文・卷720》《唐文拾遺・卷28》(據唐代人物知識ベース)。",load,20100820,,
28573,32272,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28574,32273,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28575,32274,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28576,32275,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28577,32276,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28578,32277,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28579,32278,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28580,32279,0,233,,0,,,,0,,,,24309,pers03122,"《全唐文・卷409》(據唐代人物知識ベース)。",load,20100820,,
28581,32279,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
28582,32280,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28583,32281,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
28584,32282,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
28585,32283,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
28586,32283,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
28587,32285,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28588,32286,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28589,32287,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28590,32288,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28591,32289,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
28592,32290,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28593,32290,0,165,,0,,,,0,,,,38297,0,,load,20151219,,
28594,32290,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28595,32292,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28596,32295,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28597,32296,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28598,32297,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
28599,32298,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28600,32299,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28601,32300,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28602,32301,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28603,32302,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28604,32303,0,114,,0,,,,0,,,,24309,pers03165,"《全唐詩逸・卷上》《全唐詩・卷566》(據唐代人物知識ベース)。",load,20100820,,
28605,32303,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28606,32304,0,9,,0,,,,0,,,,38297,0,,load,20151219,,
28607,32304,0,233,,0,,,,0,,,,24309,pers03088,"《全唐文・卷819》《全唐詩補編・續拾》(據唐代人物知識ベース)。",load,20100820,,
28608,32304,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
28609,32305,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28610,32306,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28611,32307,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28612,32308,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28613,32309,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28614,32311,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28615,32312,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28616,32313,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28617,32314,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28618,32315,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28619,32316,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28620,32317,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28621,32322,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28622,32324,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
28623,32325,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28624,32326,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28625,32327,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28626,32328,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28627,32329,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28628,32331,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
28629,32332,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28630,32333,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28631,32334,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
28632,32335,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
28633,32335,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
28634,32336,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28635,32337,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28636,32338,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28637,32339,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28638,32339,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
28639,32340,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
28640,32341,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28641,32342,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28642,32343,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28643,32344,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28644,32345,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
28645,32346,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
28646,32346,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
28647,32347,1,27,0,0,,,0,0,,,,0,,,TTS,20070312,,
28648,32348,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
28649,32349,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
28650,32350,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28651,32351,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
28652,32352,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28653,32353,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28654,32354,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28655,32355,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28656,32356,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28657,32357,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28658,32358,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28659,32359,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28660,32360,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28661,32361,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28662,32362,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28663,32363,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28664,32364,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28665,32365,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28666,32366,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28667,32367,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28668,32368,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28669,32369,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28670,32371,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28671,32372,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28672,32373,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28673,32374,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28674,32375,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28675,32376,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28676,32377,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28677,32378,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28678,32379,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28679,32380,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28680,32381,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28681,32384,0,114,,0,,,,0,,,,24309,pers02384,"《全唐詩・卷272》(據唐代人物知識ベース)。",load,20100820,,
28682,32384,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28683,32388,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
28684,32388,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
28685,32392,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28686,32393,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28687,32394,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28688,32395,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28689,32396,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28690,32397,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28691,32398,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28692,32399,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28693,32400,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
28694,32401,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28695,32401,0,165,,0,,,,0,,,,38297,0,,load,20151219,,
28696,32401,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28697,32403,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28698,32404,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28699,32404,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28700,32405,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
28701,32405,0,165,,0,,,,0,,,,38297,0,,load,20151219,,
28702,32405,0,233,,0,,,,0,,,,24309,pers02644,"《全唐詩・卷131》《全唐詩補編・補全唐詩》《續拾・卷13》《全唐文・卷335》(據唐代人物知識ベース)。",load,20100820,,
28703,32405,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28704,32406,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28705,32407,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28706,32408,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28707,32409,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
28708,32410,1,78,0,0,,,0,0,,,,0,,,TTS,20070312,,
28709,32411,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28710,32412,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28711,32413,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28712,32414,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28713,32416,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28714,32417,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28715,32418,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28716,32419,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28717,32420,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28718,32421,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28719,32422,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28720,32423,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28721,32424,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28722,32425,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28723,32426,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28724,32427,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28725,32428,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28726,32429,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28727,32430,0,233,,0,,,,0,,,,24309,pers03659,"《全唐文・卷147》《全唐詩・卷30》(據唐代人物知識ベース)。",load,20100820,,
28728,32430,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28729,32431,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28730,32432,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28731,32433,0,233,,0,,,,0,,,,24309,pers03655,"《全唐文・卷203》(據唐代人物知識ベース)。",load,20100820,,
28732,32433,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28733,32434,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28734,32435,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28735,32436,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28736,32437,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28737,32438,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28738,32439,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28739,32440,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
28740,32440,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
28741,32442,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
28742,32443,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29109,32780,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29110,32781,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29111,32782,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29112,32783,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29113,32784,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29114,32785,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
29115,32785,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29116,32786,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29117,32787,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29118,32788,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29119,32789,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29120,32790,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
29121,32790,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
29122,32790,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
29123,32791,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
29124,32791,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
29125,32792,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29126,32793,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29127,32794,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29128,32795,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29129,32796,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29130,32797,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29131,32798,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29132,32799,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29133,32800,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29134,32801,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
29135,32801,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
29136,32802,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29137,32803,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29138,32804,1,23,0,0,,,0,0,,,,0,,"From Hartwell Entry data",TTS,20070312,,
29139,32804,1,55,0,0,,,0,0,,,,0,,,TTS,20070312,,
29140,32805,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29141,32806,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29142,32807,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29143,32808,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29144,32809,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
29145,32810,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29146,32811,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29147,32812,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
29148,32812,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
29149,32813,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29150,32814,0,114,,0,,,,0,,,,24309,pers00585,"《全唐詩補編・續拾・卷13》《全唐詩・卷869》(據唐代人物知識ベース)。",load,20100820,,
29151,32814,1,61,0,0,,,0,0,,,,0,,,TTS,20070312,,
29152,32815,1,26,0,0,,,0,0,,,,0,,,TTS,20070312,,
29153,32816,0,233,,0,,,,0,,,,24309,pers02074,"《全唐文・卷452》《唐文拾遺・卷24》(據唐代人物知識ベース)。",load,20100820,,
29154,32816,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29155,32817,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29156,32818,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29157,32819,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29158,32820,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29159,32821,0,71,,0,,,,0,,,,38297,0,,load,20151219,,
29160,32822,0,114,,0,,,,0,,,,38297,0,,load,20151219,,
29161,32822,0,165,,0,,,,0,,,,38297,0,,load,20151219,,
29162,32822,0,233,,0,,,,0,,,,24309,pers00319,"《全唐詩・卷186―195》《全唐詩外編・補逸・卷5》《續拾・卷18》《全唐文・卷375》(據唐代人物知識ベース)。",load,20100820,,
29163,32822,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29164,32823,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29165,32824,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29166,32825,1,104,0,0,,,0,0,,,,0,,,TTS,20070312,,
29167,32825,2,105,0,0,,,0,0,,,,0,,,TTS,20070312,,
29168,32826,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29169,32827,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29170,32828,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29171,32829,0,233,,0,,,,0,,,,24309,pers02530,"《全唐文・卷377》(據唐代人物知識ベース)。",load,20100820,,
29172,32829,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29173,32830,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29174,32831,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29175,32832,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29176,32833,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29177,32834,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29178,32835,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29179,32836,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
29180,32838,1,69,0,0,,,0,0,,,,0,,,TTS,20070312,,
29181,32839,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,,
